Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
LN_VTA_10,trial_100_los_36_f1_f2_acum_r22_l22_task_2_sess_2,Picture,[6680.83617437],[0],2,[1],-1,0.6501972220512471
LN_VTA_10,trial_101_los_37_f1_f2_acum_r22_l23_task_2_sess_2,Picture,[6685.85133977],[0],2,[1],-1,0.6550440532901121
LN_VTA_10,trial_102_rew_34_f2_f1_acum_r22_l24_task_2_sess_2,Picture,[6690.83318477],[0],1,[2],1,0.5755308954603606
LN_VTA_10,trial_103_neu_32_f2_f1_acum_r23_l24_task_2_sess_2,Picture,[6695.83173198],[0],3,[2],0,0.6064624669916157
LN_VTA_10,trial_104_rew_35_f1_f2_acum_r23_l24_task_2_sess_2,Picture,[6700.84682706],[0],1,[1],1,0.5870582269744773
LN_VTA_10,trial_105_neu_33_f2_f1_acum_r24_l24_task_2_sess_2,Picture,[6705.82881917],[0],3,[2],0,1.173466839441062
LN_VTA_10,trial_106_neu_34_f2_f1_acum_r24_l24_task_2_sess_2,Picture,[6710.82719912],[0],3,[2],0,0.7229112840959715
LN_VTA_10,trial_107_neu_35_f2_f1_acum_r24_l24_task_2_sess_2,Picture,[6715.84236946],[0],3,[2],0,0.477951118123201
LN_VTA_10,trial_108_neu_36_f1_f2_acum_r24_l24_task_2_sess_2,Picture,[6720.8408319],[0],3,[2],0,0.5523373008345516
LN_VTA_10,trial_109_los_38_f2_f1_acum_r24_l24_task_2_sess_2,Picture,[6725.83937569],[0],2,[2],-1,0.830047882936924
LN_VTA_10,trial_110_neu_37_f1_f2_acum_r24_l25_task_2_sess_2,Picture,[6730.83789058],[0],3,[1],0,0.7468580742452104
LN_VTA_10,trial_111_rew_36_f2_f1_acum_r24_l25_task_2_sess_2,Picture,[6735.8364051],[0],1,[2],1,0.6922908357228152
LN_VTA_10,trial_112_neu_38_f2_f1_acum_r25_l25_task_2_sess_2,Picture,[6740.85157468],[0],3,[2],0,0.7201425350776844
LN_VTA_10,trial_113_los_39_f1_f2_acum_r25_l25_task_2_sess_2,Picture,[6745.83353942],[0],2,[1],-1,0.6686707533972367
LN_VTA_10,trial_114_neu_39_f1_f2_acum_r25_l26_task_2_sess_2,Picture,[6750.8318635],[0],3,[1],0,0.6249730594336143
LN_VTA_10,trial_115_rew_37_f2_f1_acum_r25_l26_task_2_sess_2,Picture,[6755.84720489],[0],1,[2],0,0.9682325581916302
LN_VTA_10,trial_116_rew_38_f1_f2_acum_r25_l26_task_2_sess_2,Picture,[6760.82891229],[0],1,[1],1,0.6054692295965651
LN_VTA_10,trial_117_rew_39_f2_f1_acum_r26_l26_task_2_sess_2,Picture,[6765.82740058],[0],1,[2],1,0.7467476511819768
LN_VTA_10,trial_118_rew_40_f1_f2_acum_r27_l26_task_2_sess_2,Picture,[6770.84255496],[0],1,[1],1,0.5864194457108169
LN_VTA_10,trial_119_neu_40_f2_f1_acum_r28_l26_task_2_sess_2,Picture,[6775.84108886],[0],3,[2],0,0.6515530880260485
LN_VTA_10,trial_120_los_40_f2_f1_acum_r28_l26_task_2_sess_2,Picture,[6780.83953685],[0],2,[2],-1,0.5568433600392382
LN_VTA_10,trial_1_los_1_f2_f1_acum_r0_l0_task_2_sess_3,Picture,[6919.88142996],[0],2,[2],-1,0.9580491190672548
LN_VTA_10,trial_2_neu_1_f1_f2_acum_r0_l1_task_2_sess_3,Picture,[6924.86317765],[0],3,[1],0,0.7401040219465358
LN_VTA_10,trial_3_los_2_f2_f1_acum_r0_l1_task_2_sess_3,Picture,[6929.86165606],[0],2,[2],-1,0.6814634837965059
LN_VTA_10,trial_4_neu_2_f2_f1_acum_r0_l2_task_2_sess_3,Picture,[6934.86018806],[0],3,[2],0,0.5452903708428494
LN_VTA_10,trial_5_los_3_f1_f2_acum_r0_l2_task_2_sess_3,Picture,[6939.87541884],[0],2,[1],0,0.5262898116961878
LN_VTA_10,trial_6_los_4_f1_f2_acum_r0_l2_task_2_sess_3,Picture,[6944.85716653],[0],2,[1],0,0.6282809998965604
LN_VTA_10,trial_7_los_5_f2_f1_acum_r0_l2_task_2_sess_3,Picture,[6949.87237147],[0],2,[2],-1,0.6344382735078398
LN_VTA_10,trial_8_rew_1_f1_f2_acum_r0_l3_task_2_sess_3,Picture,[6954.87082516],[0],1,[1],1,0.6594653471147467
LN_VTA_10,trial_9_los_6_f2_f1_acum_r1_l3_task_2_sess_3,Picture,[6959.86939289],[0],2,[2],-1,0.5127978619357236
LN_VTA_10,trial_10_rew_2_f1_f2_acum_r1_l4_task_2_sess_3,Picture,[6964.86787814],[0],1,[1],0,0.6900586173505872
LN_VTA_10,trial_11_rew_3_f2_f1_acum_r1_l4_task_2_sess_3,Picture,[6969.86634552],[0],1,[2],1,0.5393005373671258
LN_VTA_10,trial_12_neu_3_f1_f2_acum_r2_l4_task_2_sess_3,Picture,[6974.88167323],[0],3,[1],0,1.0207720795760906
LN_VTA_10,trial_13_neu_4_f1_f2_acum_r2_l4_task_2_sess_3,Picture,[6979.86337265],[0],3,[1],0,0.616783127204144
LN_VTA_10,trial_14_rew_4_f1_f2_acum_r2_l4_task_2_sess_3,Picture,[6984.86189515],[0],1,[1],1,0.5516895868959182
LN_VTA_10,trial_15_rew_5_f2_f1_acum_r3_l4_task_2_sess_3,Picture,[6989.87705751],[0],1,[2],0,0.6796792295544947
LN_VTA_10,trial_16_neu_5_f1_f2_acum_r3_l4_task_2_sess_3,Picture,[6994.87557202],[0],3,[1],0,0.5821832673145764
LN_VTA_10,trial_17_rew_6_f2_f1_acum_r3_l4_task_2_sess_3,Picture,[6999.85738472],[0],1,[2],1,0.8372497093077982
LN_VTA_10,trial_18_rew_7_f2_f1_acum_r4_l4_task_2_sess_3,Picture,[7004.87257711],[0],1,[2],1,0.5416621844915426
LN_VTA_10,trial_19_neu_6_f1_f2_acum_r5_l4_task_2_sess_3,Picture,[7009.87111975],[0],3,[1],0,0.637207972811666
LN_VTA_10,trial_20_los_7_f2_f1_acum_r5_l4_task_2_sess_3,Picture,[7014.86958713],[0],2,[2],-1,0.5704179845533872
LN_VTA_10,trial_21_los_8_f1_f2_acum_r5_l5_task_2_sess_3,Picture,[7019.86807276],[0],2,[1],0,0.7163908117372557
LN_VTA_10,trial_22_neu_7_f1_f2_acum_r5_l5_task_2_sess_3,Picture,[7024.86660476],[0],3,[2],0,0.9752888009725212
LN_VTA_10,trial_23_los_9_f1_f2_acum_r5_l5_task_2_sess_3,Picture,[7029.8818937],[0],2,[1],-1,0.6428178825299256
LN_VTA_10,trial_24_rew_8_f2_f1_acum_r5_l6_task_2_sess_3,Picture,[7034.86360756],[0],1,[2],0,0.7121782003969201
LN_VTA_10,trial_25_rew_9_f1_f2_acum_r5_l6_task_2_sess_3,Picture,[7039.86208521],[0],1,[1],0,0.5932778392507316
LN_VTA_10,trial_26_rew_10_f1_f2_acum_r5_l6_task_2_sess_3,Picture,[7044.87727873],[0],1,[1],1,0.575964225208736
LN_VTA_10,trial_27_neu_8_f2_f1_acum_r6_l6_task_2_sess_3,Picture,[7049.87577957],[0],3,[2],0,0.6665630223005792
LN_VTA_10,trial_28_rew_11_f2_f1_acum_r6_l6_task_2_sess_3,Picture,[7054.85762647],[0],1,[2],1,0.918460645486448
LN_VTA_10,trial_29_rew_12_f1_f2_acum_r7_l6_task_2_sess_3,Picture,[7059.87275766],[0],1,[1],1,0.9175440010249076
LN_VTA_10,trial_30_los_10_f1_f2_acum_r8_l6_task_2_sess_3,Picture,[7064.87125507],[0],2,[1],0,0.9784521081301136
LN_VTA_10,trial_31_los_11_f2_f1_acum_r8_l6_task_2_sess_3,Picture,[7069.85308259],[0],2,[2],0,0.6314433567695232
LN_VTA_10,trial_32_neu_9_f2_f1_acum_r8_l6_task_2_sess_3,Picture,[7074.86830539],[0],3,[2],0,0.6079882438398272
LN_VTA_10,trial_33_los_12_f1_f2_acum_r8_l6_task_2_sess_3,Picture,[7079.86684537],[0],2,[1],-1,1.2361780164219454
LN_VTA_10,trial_34_neu_10_f2_f1_acum_r8_l7_task_2_sess_3,Picture,[7084.86528957],[0],3,[2],0,0.5410159910079528
LN_VTA_10,trial_35_neu_11_f1_f2_acum_r8_l7_task_2_sess_3,Picture,[7089.86380446],[0],3,[1],0,0.5573363676548979
LN_VTA_10,trial_36_neu_12_f2_f1_acum_r8_l7_task_2_sess_3,Picture,[7094.8623262],[0],3,[2],0,0.7241688906497075
LN_VTA_10,trial_37_los_13_f1_f2_acum_r8_l7_task_2_sess_3,Picture,[7099.8774935],[0],2,[1],-1,0.6486075860830169
LN_VTA_10,trial_38_neu_13_f2_f1_acum_r8_l8_task_2_sess_3,Picture,[7104.85934611],[0],3,[2],0,0.5952377060739309
LN_VTA_10,trial_39_neu_14_f2_f1_acum_r8_l8_task_2_sess_3,Picture,[7109.85778194],[0],3,[2],0,0.9173153625661143
LN_VTA_10,trial_40_rew_13_f1_f2_acum_r8_l8_task_2_sess_3,Picture,[7114.87300702],[0],1,[1],0,0.6684069544098747
LN_VTA_10,trial_41_neu_15_f2_f1_acum_r8_l8_task_2_sess_3,Picture,[7119.87152533],[0],3,[2],0,0.596061412707968
LN_VTA_10,trial_42_rew_14_f2_f1_acum_r8_l8_task_2_sess_3,Picture,[7124.87007596],[0],1,[2],1,0.4240321637107627
LN_VTA_10,trial_43_los_14_f2_f1_acum_r9_l8_task_2_sess_3,Picture,[7129.86852509],[0],2,[2],-1,0.563475965973339
LN_VTA_10,trial_44_rew_15_f1_f2_acum_r9_l9_task_2_sess_3,Picture,[7134.86698297],[0],1,[1],1,0.5233663563549271
LN_VTA_10,trial_45_los_15_f2_f1_acum_r10_l9_task_2_sess_3,Picture,[7139.88215103],[0],2,[2],-1,0.5691888865358123
LN_VTA_10,trial_46_neu_16_f1_f2_acum_r10_l10_task_2_sess_3,Picture,[7144.86403519],[0],3,[1],0,0.679018971860387
LN_VTA_10,trial_47_rew_16_f2_f1_acum_r10_l10_task_2_sess_3,Picture,[7149.8624828],[0],1,[2],1,0.4623770949501704
LN_VTA_10,trial_48_los_16_f1_f2_acum_r11_l10_task_2_sess_3,Picture,[7154.87767975],[0],2,[1],-1,0.4974950499672559
LN_VTA_10,trial_49_los_17_f1_f2_acum_r11_l11_task_2_sess_3,Picture,[7159.859524],[0],2,[1],0,0.9465740532032214
LN_VTA_10,trial_50_rew_17_f2_f1_acum_r11_l11_task_2_sess_3,Picture,[7164.85810541],[0],1,[2],0,0.4936169387838163
LN_VTA_10,trial_51_neu_17_f1_f2_acum_r11_l11_task_2_sess_3,Picture,[7169.87319403],[0],3,[1],0,0.6479918017057571
LN_VTA_10,trial_52_neu_18_f2_f1_acum_r11_l11_task_2_sess_3,Picture,[7174.87170056],[0],3,[2],0,0.5844517865534726
LN_VTA_10,trial_53_rew_18_f1_f2_acum_r11_l11_task_2_sess_3,Picture,[7179.87026259],[0],1,[1],1,0.6272240934376896
LN_VTA_10,trial_54_neu_19_f1_f2_acum_r12_l11_task_2_sess_3,Picture,[7184.86873568],[0],3,[1],0,0.8278460736719353
LN_VTA_10,trial_55_rew_19_f2_f1_acum_r12_l11_task_2_sess_3,Picture,[7189.86726692],[0],1,[2],1,0.7381181173268487
LN_VTA_10,trial_56_neu_20_f2_f1_acum_r13_l11_task_2_sess_3,Picture,[7194.86578295],[0],3,[2],0,0.6738739413349322
LN_VTA_10,trial_57_los_18_f2_f1_acum_r13_l11_task_2_sess_3,Picture,[7199.86421232],[0],2,[2],-1,0.5575142609204704
LN_VTA_10,trial_58_los_19_f1_f2_acum_r13_l12_task_2_sess_3,Picture,[7204.86271277],[0],2,[1],-1,0.5533580964811335
LN_VTA_10,trial_59_los_20_f2_f1_acum_r13_l13_task_2_sess_3,Picture,[7209.87798575],[0],2,[2],-1,0.8020821494374104
LN_VTA_10,trial_60_rew_20_f1_f2_acum_r13_l14_task_2_sess_3,Picture,[7214.85989993],[0],1,[1],1,0.6597485319061889
LN_VTA_10,trial_61_los_21_f2_f1_acum_r14_l14_task_2_sess_3,Picture,[7219.85824378],[0],2,[2],-1,0.7005957523806501
LN_VTA_10,trial_62_neu_21_f1_f2_acum_r14_l15_task_2_sess_3,Picture,[7224.87339397],[0],3,[1],0,0.5477143566322411
LN_VTA_10,trial_63_los_22_f2_f1_acum_r14_l15_task_2_sess_3,Picture,[7229.87212971],[0],2,[2],-1,0.5517952585360035
LN_VTA_10,trial_64_neu_22_f2_f1_acum_r14_l16_task_2_sess_3,Picture,[7234.85378352],[0],3,[2],0,0.960750207827914
LN_VTA_10,trial_65_los_23_f1_f2_acum_r14_l16_task_2_sess_3,Picture,[7239.8689493],[0],2,[1],0,0.4267049339914592
LN_VTA_10,trial_66_los_24_f1_f2_acum_r14_l16_task_2_sess_3,Picture,[7244.86745545],[0],2,[1],0,0.61954180320663
LN_VTA_10,trial_67_los_25_f2_f1_acum_r14_l16_task_2_sess_3,Picture,[7249.88262085],[0],2,[1],0,0.5814433757759616
LN_VTA_10,trial_68_rew_21_f1_f2_acum_r14_l16_task_2_sess_3,Picture,[7254.86446358],[0],1,[1],1,0.7798057694435556
LN_VTA_10,trial_69_los_26_f2_f1_acum_r15_l16_task_2_sess_3,Picture,[7259.86291385],[0],2,[2],-1,0.754001173031611
LN_VTA_10,trial_70_rew_22_f1_f2_acum_r15_l17_task_2_sess_3,Picture,[7264.8781089],[0],1,[1],0,0.5644724343355847
LN_VTA_10,trial_71_rew_23_f2_f1_acum_r15_l17_task_2_sess_3,Picture,[7269.85992198],[0],1,[2],1,0.9659210860918392
LN_VTA_10,trial_72_neu_23_f1_f2_acum_r16_l17_task_2_sess_3,Picture,[7274.85848287],[0],3,[1],0,0.611509238096005
LN_VTA_10,trial_73_neu_24_f1_f2_acum_r16_l17_task_2_sess_3,Picture,[7279.87365017],[0],3,[1],0,0.6215773126796194
LN_VTA_10,trial_74_rew_24_f1_f2_acum_r16_l17_task_2_sess_3,Picture,[7284.87213161],[0],1,[1],1,0.8623203059460138
LN_VTA_10,trial_75_rew_25_f2_f1_acum_r17_l17_task_2_sess_3,Picture,[7289.87071303],[0],1,[2],0,0.730432596128594
LN_VTA_10,trial_76_neu_25_f1_f2_acum_r17_l17_task_2_sess_3,Picture,[7294.86916711],[0],3,[1],0,0.6880983704140817
LN_VTA_10,trial_77_rew_26_f2_f1_acum_r17_l17_task_2_sess_3,Picture,[7299.86765121],[0],1,[2],1,0.6288319748700815
LN_VTA_10,trial_78_rew_27_f2_f1_acum_r18_l17_task_2_sess_3,Picture,[7304.86614634],[0],1,[2],1,1.108863836009732
LN_VTA_10,trial_79_neu_26_f1_f2_acum_r19_l17_task_2_sess_3,Picture,[7309.86480454],[0],3,[1],0,0.6101423488216824
LN_VTA_10,trial_80_los_27_f2_f1_acum_r19_l17_task_2_sess_3,Picture,[7314.86316093],[0],2,[2],-1,0.5573633557360154
LN_VTA_10,trial_81_los_28_f1_f2_acum_r19_l18_task_2_sess_3,Picture,[7319.87831683],[0],2,[1],0,0.7149475195865307
LN_VTA_10,trial_82_neu_27_f1_f2_acum_r19_l18_task_2_sess_3,Picture,[7324.86016905],[0],3,[1],0,0.6361349115159101
LN_VTA_10,trial_83_los_29_f1_f2_acum_r19_l18_task_2_sess_3,Picture,[7329.87535954],[0],2,[1],-1,1.0431683854776566
LN_VTA_10,trial_84_rew_28_f2_f1_acum_r19_l19_task_2_sess_3,Picture,[7334.87386835],[0],1,[2],0,0.7056324504692384
LN_VTA_10,trial_85_rew_29_f1_f2_acum_r19_l19_task_2_sess_3,Picture,[7339.87232775],[0],1,[1],0,1.0694779630912308
LN_VTA_10,trial_86_rew_30_f1_f2_acum_r19_l19_task_2_sess_3,Picture,[7344.85417922],[0],1,[1],1,1.0236812806497255
LN_VTA_10,trial_87_neu_28_f2_f1_acum_r20_l19_task_2_sess_3,Picture,[7349.8694176],[0],3,[2],0,0.9017335470589388
LN_VTA_10,trial_88_rew_31_f2_f1_acum_r20_l19_task_2_sess_3,Picture,[7354.86788498],[0],1,[2],1,0.754107794956326
LN_VTA_10,trial_89_rew_32_f1_f2_acum_r21_l19_task_2_sess_3,Picture,[7359.86637669],[0],1,[1],1,1.3452820843622249
LN_VTA_10,trial_90_los_30_f1_f2_acum_r22_l19_task_2_sess_3,Picture,[7364.86489387],[0],2,[1],0,0.5725791216400467
LN_VTA_10,trial_91_los_31_f2_f1_acum_r22_l19_task_2_sess_3,Picture,[7369.88019269],[0],2,[2],0,0.627146170105334
LN_VTA_10,trial_93_los_32_f1_f2_acum_r22_l19_task_2_sess_3,Picture,[7379.86035113],[0],2,[1],-1,0.7498528009255097
LN_VTA_10,trial_94_neu_30_f2_f1_acum_r22_l20_task_2_sess_3,Picture,[7384.85887058],[0],3,[2],0,0.6513250197376692
LN_VTA_10,trial_95_neu_31_f1_f2_acum_r22_l20_task_2_sess_3,Picture,[7389.87404967],[0],3,[1],0,0.5996122458982427
LN_VTA_10,trial_96_neu_32_f2_f1_acum_r22_l20_task_2_sess_3,Picture,[7394.87268468],[0],3,[2],0,0.5660763245723501
LN_VTA_10,trial_97_los_33_f1_f2_acum_r22_l20_task_2_sess_3,Picture,[7399.87111215],[0],2,[1],-1,0.5740805712048314
LN_VTA_10,trial_98_neu_33_f2_f1_acum_r22_l21_task_2_sess_3,Picture,[7404.86972321],[0],3,[2],0,0.6159788063741871
LN_VTA_10,trial_99_neu_34_f2_f1_acum_r22_l21_task_2_sess_3,Picture,[7409.86814954],[0],3,[2],0,0.5906582849029292
LN_VTA_10,trial_100_rew_33_f1_f2_acum_r22_l21_task_2_sess_3,Picture,[7414.86656143],[0],1,[1],0,0.6380225567136222
LN_VTA_10,trial_101_neu_35_f2_f1_acum_r22_l21_task_2_sess_3,Picture,[7419.86509495],[0],3,[2],0,0.6289720468103042
LN_VTA_10,trial_102_rew_34_f2_f1_acum_r22_l21_task_2_sess_3,Picture,[7424.88037666],[0],1,[2],1,0.7781209149634378
LN_VTA_10,trial_103_los_34_f2_f1_acum_r23_l21_task_2_sess_3,Picture,[7429.87878361],[0],2,[2],-1,0.7716922400904878
LN_VTA_10,trial_104_rew_35_f1_f2_acum_r23_l22_task_2_sess_3,Picture,[7434.86062861],[0],1,[1],1,0.9030749687071876
LN_VTA_10,trial_105_los_35_f2_f1_acum_r24_l22_task_2_sess_3,Picture,[7439.87579515],[0],2,[2],-1,0.7719149867853048
LN_VTA_10,trial_106_neu_36_f1_f2_acum_r24_l23_task_2_sess_3,Picture,[7444.87427584],[0],3,[1],0,1.02408249077871
LN_VTA_10,trial_107_rew_36_f2_f1_acum_r24_l23_task_2_sess_3,Picture,[7449.87280099],[0],1,[2],1,0.5362465129310294
LN_VTA_10,trial_108_los_36_f1_f2_acum_r25_l23_task_2_sess_3,Picture,[7454.87126153],[0],2,[1],-1,0.673543052261266
LN_VTA_10,trial_109_los_37_f1_f2_acum_r25_l24_task_2_sess_3,Picture,[7459.86984105],[0],2,[1],0,0.5477920899074888
LN_VTA_10,trial_110_rew_37_f2_f1_acum_r25_l24_task_2_sess_3,Picture,[7464.86828258],[0],1,[2],0,0.6220199552153645
LN_VTA_10,trial_111_neu_37_f1_f2_acum_r25_l24_task_2_sess_3,Picture,[7469.86688832],[0],3,[1],0,0.6649260621616122
LN_VTA_10,trial_112_neu_38_f2_f1_acum_r25_l24_task_2_sess_3,Picture,[7474.86532111],[0],3,[2],0,1.0550448515296011
LN_VTA_10,trial_113_rew_38_f1_f2_acum_r25_l24_task_2_sess_3,Picture,[7479.86381282],[0],1,[1],1,0.6662524693138039
LN_VTA_10,trial_114_neu_39_f1_f2_acum_r26_l24_task_2_sess_3,Picture,[7484.8789672],[0],3,[1],0,1.0839190570432038
LN_VTA_10,trial_115_rew_39_f2_f1_acum_r26_l24_task_2_sess_3,Picture,[7489.86078065],[0],1,[2],1,1.3866110990957168
LN_VTA_10,trial_116_neu_40_f2_f1_acum_r27_l24_task_2_sess_3,Picture,[7494.87597646],[0],3,[2],0,0.701061581858994
LN_VTA_10,trial_117_los_38_f2_f1_acum_r27_l24_task_2_sess_3,Picture,[7499.87464569],[0],2,[2],-1,0.7193754654026634
LN_VTA_10,trial_118_los_39_f1_f2_acum_r27_l25_task_2_sess_3,Picture,[7504.85640288],[0],2,[1],-1,1.1014901981943694
LN_VTA_10,trial_119_los_40_f2_f1_acum_r27_l26_task_2_sess_3,Picture,[7509.87153407],[0],2,[2],-1,0.7818887931425706
LN_VTA_10,trial_120_rew_40_f1_f2_acum_r27_l27_task_2_sess_3,Picture,[7514.87002312],[0],1,[1],1,0.6123416873488168
LN_VTA_11,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[6825.19606684],[0],3,[1],0,0.5763974758629047
LN_VTA_11,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,Picture,[6830.19590871],[0],3,[2],0,0.8803249325956131
LN_VTA_11,trial_3_rew_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[6835.21251417],[0],1,[2],0,1.093398069988325
LN_VTA_11,trial_4_neu_3_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[6840.19593874],[0],3,[2],0,0.942045666633021
LN_VTA_11,trial_6_los_1_f2_f1_acum_r0_l0_task_1_sess_1,Picture,[6850.21237847],[0],2,[2],-1,0.6448797515240585
LN_VTA_11,trial_7_rew_2_f2_f1_acum_r0_l1_task_1_sess_1,Picture,[6855.19563883],[0],1,[2],1,0.7751325567014646
LN_VTA_11,trial_8_los_2_f1_f2_acum_r1_l1_task_1_sess_1,Picture,[6860.19562704],[0],2,[2],0,0.727633563064046
LN_VTA_11,trial_9_los_3_f1_f2_acum_r1_l1_task_1_sess_1,Picture,[6865.21225835],[0],2,[1],-1,1.0184781133675642
LN_VTA_11,trial_10_los_4_f2_f1_acum_r1_l2_task_1_sess_1,Picture,[6870.1955362],[0],2,[2],-1,0.4403336144941931
