Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_VTAtestFIL2_actualp1_ses1,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[6853.29312808],[0],3,[1],0,0.5028927101047884
VTA_VTAtestFIL2_actualp1_ses1,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,Picture,[6863.28096844],[0],3,[2],0,1.3401627520051989
VTA_VTAtestFIL2_actualp1_ses1,trial_3_rew_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[6875.79935501],[0],1,[1],1,0.9658525265222124
VTA_VTAtestFIL2_actualp1_ses1,trial_4_neu_3_f1_f2_acum_r1_l0_task_1_sess_1,Picture,[6885.80411867],[0],3,[2],0,1.0831199912117881
VTA_VTAtestFIL2_actualp1_ses1,trial_5_neu_4_f1_f2_acum_r1_l0_task_1_sess_1,Picture,[6895.79196663],[0],3,[1],0,0.8712358182137905
VTA_VTAtestFIL2_actualp1_ses1,trial_6_los_1_f2_f1_acum_r1_l0_task_1_sess_1,Picture,[6905.79662233],[0],2,[1],-1,0.9373435570296351
VTA_VTAtestFIL2_actualp1_ses1,trial_7_rew_2_f2_f1_acum_r1_l1_task_1_sess_1,Picture,[6915.80143921],[0],1,[1],1,1.3193263064431449
VTA_VTAtestFIL2_actualp1_ses1,trial_8_los_2_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[6932.04845537],[0],2,[1],0,0.8518392656706055
VTA_VTAtestFIL2_actualp1_ses1,trial_9_los_3_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[6944.56672334],[0],2,[2],0,1.312383232011598
VTA_VTAtestFIL2_actualp1_ses1,trial_10_los_4_f2_f1_acum_r2_l1_task_1_sess_1,Picture,[6957.06836907],[0],2,[1],0,1.0700550907322395
VTA_VTAtestFIL2_actualp1_ses1,trial_11_los_5_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[6970.81858564],[0],2,[1],0,1.291633643777459
VTA_VTAtestFIL2_actualp1_ses1,trial_12_rew_3_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[6980.82317977],[0],1,[1],1,0.7351191731941071
VTA_VTAtestFIL2_actualp1_ses1,trial_13_neu_5_f2_f1_acum_r3_l1_task_1_sess_1,Picture,[6993.32481523],[0],3,[2],0,1.0163974089518888
VTA_VTAtestFIL2_actualp1_ses1,trial_14_los_6_f1_f2_acum_r3_l1_task_1_sess_1,Picture,[7003.32949755],[0],2,[1],-1,0.6357374757244543
VTA_VTAtestFIL2_actualp1_ses1,trial_15_los_7_f1_f2_acum_r3_l2_task_1_sess_1,Picture,[7014.5826743],[0],2,[2],0,1.0630232583780526
VTA_VTAtestFIL2_actualp1_ses1,trial_16_rew_4_f2_f1_acum_r3_l2_task_1_sess_1,Picture,[7029.58127242],[0],1,[2],1,0.9201916106840144
VTA_VTAtestFIL2_actualp1_ses1,trial_17_neu_6_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[7043.34812911],[0],3,[1],0,0.8550499458133345
VTA_VTAtestFIL2_actualp1_ses1,trial_18_rew_5_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[7058.36344109],[0],1,[2],0,0.8969807480834788
VTA_VTAtestFIL2_actualp1_ses1,trial_19_neu_7_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[7069.6332629],[0],3,[2],0,0.966100554555851
VTA_VTAtestFIL2_actualp1_ses1,trial_22_neu_9_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[7105.90631154],[0],3,[2],0,0.7732620837168724
VTA_VTAtestFIL2_actualp1_ses1,trial_23_neu_10_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[7117.15946625],[0],3,[1],0,0.8284505070987507
VTA_VTAtestFIL2_actualp1_ses1,trial_24_neu_11_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[7127.16409421],[0],3,[2],0,0.7351157521188725
VTA_VTAtestFIL2_actualp1_ses1,trial_25_los_9_f2_f1_acum_r4_l2_task_1_sess_1,Picture,[7144.6597656],[0],2,[2],-1,1.1556105081781425
VTA_VTAtestFIL2_actualp1_ses1,trial_26_neu_12_f2_f1_acum_r4_l3_task_1_sess_1,Picture,[7162.17210105],[0],3,[1],0,0.9633711058168046
VTA_VTAtestFIL2_actualp1_ses1,trial_27_neu_13_f1_f2_acum_r4_l3_task_1_sess_1,Picture,[7177.18737843],[0],3,[1],0,0.7944877717427516
VTA_VTAtestFIL2_actualp1_ses1,trial_28_los_10_f2_f1_acum_r4_l3_task_1_sess_1,Picture,[7187.19216718],[0],2,[2],-1,1.4128695570207128
VTA_VTAtestFIL2_actualp1_ses1,trial_29_rew_6_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[7200.94218267],[0],1,[1],0,0.9668552820085097
VTA_VTAtestFIL2_actualp1_ses1,trial_30_los_11_f1_f2_acum_r4_l4_task_1_sess_1,Picture,[7210.93016937],[0],2,[2],0,1.519249446260801
VTA_VTAtestFIL2_actualp1_ses1,trial_31_neu_14_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[7222.20002881],[0],3,[1],0,1.0029179880575612
VTA_VTAtestFIL2_actualp1_ses1,trial_32_los_12_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[7232.18799157],[0],2,[1],-1,0.9898222978918056
VTA_VTAtestFIL2_actualp1_ses1,trial_33_rew_7_f2_f1_acum_r4_l5_task_1_sess_1,Picture,[7242.19267654],[0],1,[2],1,0.8761709108921423
VTA_VTAtestFIL2_actualp1_ses1,trial_34_rew_8_f1_f2_acum_r5_l5_task_1_sess_1,Picture,[7254.71097531],[0],1,[1],1,1.3182490475155646
VTA_VTAtestFIL2_actualp1_ses1,trial_35_rew_9_f1_f2_acum_r6_l5_task_1_sess_1,Picture,[7265.96412165],[0],1,[1],0,0.8334836706326314
VTA_VTAtestFIL2_actualp1_ses1,trial_36_los_13_f1_f2_acum_r6_l5_task_1_sess_1,Picture,[7279.71428083],[0],2,[2],-1,1.0471127826231168
VTA_VTAtestFIL2_actualp1_ses1,trial_37_los_14_f1_f2_acum_r6_l6_task_1_sess_1,Picture,[7295.97802605],[0],2,[1],0,0.8841452497790669
VTA_VTAtestFIL2_actualp1_ses1,trial_38_rew_10_f2_f1_acum_r6_l6_task_1_sess_1,Picture,[7309.74490098],[0],1,[2],0,1.6649169761794838
VTA_VTAtestFIL2_actualp1_ses1,trial_39_neu_15_f1_f2_acum_r6_l6_task_1_sess_1,Picture,[7319.74950385],[0],3,[1],0,1.4296322609015988
VTA_VTAtestFIL2_actualp1_ses1,trial_41_neu_16_f2_f1_acum_r6_l6_task_1_sess_1,Picture,[7347.2498203],[0],3,[2],0,0.8788513242034242
VTA_VTAtestFIL2_actualp1_ses1,trial_42_rew_11_f1_f2_acum_r6_l6_task_1_sess_1,Picture,[7357.25445244],[0],1,[1],1,0.7858098314891322
VTA_VTAtestFIL2_actualp1_ses1,trial_43_neu_17_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7375.99863689],[0],3,[2],0,0.8688152166432701
VTA_VTAtestFIL2_actualp1_ses1,trial_44_los_16_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7387.26846745],[0],2,[1],0,1.1203903372079367
VTA_VTAtestFIL2_actualp1_ses1,trial_45_neu_18_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7397.25639599],[0],3,[1],0,1.0883631708202302
VTA_VTAtestFIL2_actualp1_ses1,trial_46_neu_19_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7409.77475709],[0],3,[2],0,1.02265303709828
VTA_VTAtestFIL2_actualp1_ses1,trial_47_rew_12_f1_f2_acum_r7_l6_task_1_sess_1,Picture,[7431.03250479],[0],1,[1],0,0.9905705633109392
VTA_VTAtestFIL2_actualp1_ses1,trial_48_rew_13_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7442.28571955],[0],1,[1],0,0.9581292566263073
VTA_VTAtestFIL2_actualp1_ses1,trial_49_rew_14_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[7452.29036499],[0],1,[2],1,1.891704308009139
VTA_VTAtestFIL2_actualp1_ses1,trial_50_los_17_f2_f1_acum_r8_l6_task_1_sess_1,Picture,[7471.03455781],[0],2,[2],-1,1.4120023141686033
VTA_VTAtestFIL2_actualp1_ses1,trial_51_rew_15_f2_f1_acum_r8_l7_task_1_sess_1,Picture,[7481.03915536],[0],1,[1],1,1.8938400099441424
VTA_VTAtestFIL2_actualp1_ses1,trial_52_rew_16_f2_f1_acum_r9_l7_task_1_sess_1,Picture,[7493.55760655],[0],1,[1],0,1.324112582300586
VTA_VTAtestFIL2_actualp1_ses1,trial_53_rew_17_f2_f1_acum_r9_l7_task_1_sess_1,Picture,[7507.30762547],[0],1,[1],0,0.7270602576973033
VTA_VTAtestFIL2_actualp1_ses1,trial_54_rew_18_f1_f2_acum_r9_l7_task_1_sess_1,Picture,[7518.57756511],[0],1,[2],0,1.2697596617845193
VTA_VTAtestFIL2_actualp1_ses1,trial_56_los_19_f1_f2_acum_r9_l7_task_1_sess_1,Picture,[7542.33238493],[0],2,[2],-1,1.1632320960825382
VTA_VTAtestFIL2_actualp1_ses1,trial_57_neu_20_f2_f1_acum_r9_l8_task_1_sess_1,Picture,[7556.09903294],[0],3,[2],0,1.158606230692385
VTA_VTAtestFIL2_actualp1_ses1,trial_58_rew_19_f1_f2_acum_r9_l8_task_1_sess_1,Picture,[7567.36878405],[0],1,[2],0,1.5452053425051417
VTA_VTAtestFIL2_actualp1_ses1,trial_59_los_20_f1_f2_acum_r9_l8_task_1_sess_1,Picture,[7578.62193837],[0],2,[2],0,1.3415534195364671
