Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_s10_session1_ses1,trial_1_neu_1_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[5443.45644637],[0],3,[1],0,0.8397253905759499
VTA_s10_session1_ses1,trial_2_neu_2_f2_f1_acum_r0_l0_task_2_sess_1,Picture,[5448.47147265],[0],3,[1],0,1.2780294975918878
VTA_s10_session1_ses1,trial_3_rew_1_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[5453.4532899],[0],1,[1],1,1.214562844406828
VTA_s10_session1_ses1,trial_4_neu_3_f1_f2_acum_r1_l0_task_2_sess_1,Picture,[5458.45182228],[0],3,[2],0,0.9801362023818001
VTA_s10_session1_ses1,trial_6_los_1_f2_f1_acum_r1_l0_task_2_sess_1,Picture,[5468.4654927],[0],2,[2],-1,1.0410150407233232
VTA_s10_session1_ses1,trial_7_rew_2_f2_f1_acum_r1_l1_task_2_sess_1,Picture,[5473.44733504],[0],1,[2],1,0.9080525590970865
VTA_s10_session1_ses1,trial_8_los_2_f1_f2_acum_r2_l1_task_2_sess_1,Picture,[5478.462635],[0],2,[1],0,0.9476543366608894
VTA_s10_session1_ses1,trial_9_los_3_f1_f2_acum_r2_l1_task_2_sess_1,Picture,[5483.46100621],[0],2,[2],0,0.7790848835948054
VTA_s10_session1_ses1,trial_10_los_4_f2_f1_acum_r2_l1_task_2_sess_1,Picture,[5488.45947284],[0],2,[2],-1,0.9076302526500513
VTA_s10_session1_ses1,trial_11_los_5_f1_f2_acum_r2_l2_task_2_sess_1,Picture,[5493.45808238],[0],2,[1],0,1.1782728084444898
VTA_s10_session1_ses1,trial_12_rew_3_f1_f2_acum_r2_l2_task_2_sess_1,Picture,[5498.4564916],[0],1,[1],1,1.0994797762341477
VTA_s10_session1_ses1,trial_13_neu_5_f2_f1_acum_r3_l2_task_2_sess_1,Picture,[5503.45497077],[0],3,[2],0,1.292500620535975
VTA_s10_session1_ses1,trial_14_los_6_f1_f2_acum_r3_l2_task_2_sess_1,Picture,[5508.45350315],[0],2,[1],-1,1.366741599769739
VTA_s10_session1_ses1,trial_15_los_7_f1_f2_acum_r3_l3_task_2_sess_1,Picture,[5513.45199486],[0],2,[2],0,0.9029673964969334
VTA_s10_session1_ses1,trial_16_rew_4_f2_f1_acum_r3_l3_task_2_sess_1,Picture,[5518.46715798],[0],1,[2],1,0.838508076087237
