Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_s5_session1_ses1,trial_89_rew_26_f2_f1_acum_r17_l10_task_3_sess_1,Picture,[8190.17642804],[0],1,[2],1,0.4280232982018788
VTA_s5_session1_ses1,trial_90_los_31_f1_f2_acum_r18_l10_task_3_sess_1,Picture,[8195.174968],[0],2,[2],0,0.5456670142211806
VTA_s5_session1_ses1,trial_91_neu_34_f2_f1_acum_r18_l10_task_3_sess_1,Picture,[8200.17370069],[0],3,[2],0,0.5334804263857222
VTA_s5_session1_ses1,trial_92_los_32_f2_f1_acum_r18_l10_task_3_sess_1,Picture,[8205.18880392],[0],2,[2],-1,0.4799531390362972
VTA_s5_session1_ses1,trial_93_rew_27_f2_f1_acum_r18_l11_task_3_sess_1,Picture,[8210.17067761],[0],1,[2],1,0.7371089582065906
VTA_s5_session1_ses1,trial_94_rew_28_f1_f2_acum_r19_l11_task_3_sess_1,Picture,[8215.16938331],[0],1,[1],1,0.5153482205350883
VTA_s5_session1_ses1,trial_95_rew_29_f1_f2_acum_r20_l11_task_3_sess_1,Picture,[8220.18460552],[0],1,[1],0,0.4983008718772908
VTA_s5_session1_ses1,trial_96_los_33_f1_f2_acum_r20_l11_task_3_sess_1,Picture,[8225.16636175],[0],2,[2],-1,0.761552455733181
VTA_s5_session1_ses1,trial_97_los_34_f1_f2_acum_r20_l12_task_3_sess_1,Picture,[8230.18158662],[0],2,[1],0,0.6928924748408463
VTA_s5_session1_ses1,trial_98_rew_30_f2_f1_acum_r20_l12_task_3_sess_1,Picture,[8235.18015738],[0],1,[2],0,0.6039836001837102
VTA_s5_session1_ses1,trial_99_neu_35_f1_f2_acum_r20_l12_task_3_sess_1,Picture,[8240.178811],[0],3,[1],0,0.7241630843691382
VTA_s5_session1_ses1,trial_101_neu_36_f2_f1_acum_r20_l12_task_3_sess_1,Picture,[8250.17583809],[0],3,[2],0,0.5920085480993293
VTA_s5_session1_ses1,trial_102_rew_31_f1_f2_acum_r20_l12_task_3_sess_1,Picture,[8255.1743735],[0],1,[1],1,0.4418873474260181
VTA_s5_session1_ses1,trial_103_neu_37_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8260.17297999],[0],3,[2],0,0.819135413670665
VTA_s5_session1_ses1,trial_104_los_36_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8265.17161954],[0],2,[1],0,0.7107614488741092
VTA_s5_session1_ses1,trial_105_neu_38_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8270.17009983],[0],3,[2],0,0.5971473653444264
VTA_s5_session1_ses1,trial_106_neu_39_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8275.18530722],[0],3,[2],0,0.5687949228395155
VTA_s5_session1_ses1,trial_107_rew_32_f1_f2_acum_r21_l12_task_3_sess_1,Picture,[8280.16720485],[0],1,[1],0,0.5856628557285148
VTA_s5_session1_ses1,trial_108_rew_33_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8285.16586037],[0],1,[1],0,0.46852697755639383
VTA_s5_session1_ses1,trial_109_rew_34_f2_f1_acum_r21_l12_task_3_sess_1,Picture,[8290.18099326],[0],1,[2],1,0.9750596880530793
VTA_s5_session1_ses1,trial_110_los_37_f2_f1_acum_r22_l12_task_3_sess_1,Picture,[8295.17952562],[0],2,[1],0,0.7622982475422759
VTA_s5_session1_ses1,trial_111_rew_35_f2_f1_acum_r22_l12_task_3_sess_1,Picture,[8300.17807015],[0],1,[2],1,0.5637864861146227
VTA_s5_session1_ses1,trial_112_rew_36_f2_f1_acum_r23_l12_task_3_sess_1,Picture,[8305.17680397],[0],1,[2],1,0.5228308462847053
VTA_s5_session1_ses1,trial_113_rew_37_f2_f1_acum_r24_l12_task_3_sess_1,Picture,[8310.17523789],[0],1,[2],1,0.4341812122038391
VTA_s5_session1_ses1,trial_114_rew_38_f1_f2_acum_r25_l12_task_3_sess_1,Picture,[8315.15710549],[0],1,[2],0,0.44302922234237485
VTA_s5_session1_ses1,trial_115_los_38_f2_f1_acum_r25_l12_task_3_sess_1,Picture,[8320.17236419],[0],2,[1],0,0.6703740856737568
VTA_s5_session1_ses1,trial_116_los_39_f1_f2_acum_r25_l12_task_3_sess_1,Picture,[8325.17092355],[0],2,[2],-1,0.6707127709432825
VTA_s5_session1_ses1,trial_117_neu_40_f2_f1_acum_r25_l13_task_3_sess_1,Picture,[8330.18611421],[0],3,[2],0,0.6444523086665868
VTA_s5_session1_ses1,trial_118_rew_39_f1_f2_acum_r25_l13_task_3_sess_1,Picture,[8335.16807],[0],1,[1],1,0.4809317532071873
VTA_s5_session1_ses1,trial_119_los_40_f1_f2_acum_r26_l13_task_3_sess_1,Picture,[8340.16659856],[0],2,[2],0,1.3819353031303763
VTA_s5_session1_ses1,trial_120_rew_40_f1_f2_acum_r26_l13_task_3_sess_1,Picture,[8345.1819561],[0],1,[1],0,0.6654296988581336
VTA_s5_session2_ses2,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_2,Picture,[230.47739702],[0],3,[1],0,0.6627815086090436
VTA_s5_session2_ses2,trial_2_los_1_f2_f1_acum_r0_l0_task_3_sess_2,Picture,[235.45915795],[0],2,[1],-1,0.9669432765403485
VTA_s5_session2_ses2,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_2,Picture,[240.4409987],[0],2,[2],0,0.6626916113503967
VTA_s5_session2_ses2,trial_4_los_3_f1_f2_acum_r0_l1_task_3_sess_2,Picture,[245.4563067],[0],2,[1],-1,0.6057894974914291
VTA_s5_session2_ses2,trial_5_rew_1_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[250.45477484],[0],1,[1],1,0.7608244471888668
VTA_s5_session2_ses2,trial_6_los_4_f1_f2_acum_r1_l2_task_3_sess_2,Picture,[255.45320762],[0],2,[2],0,1.042863697130258
VTA_s5_session2_ses2,trial_7_los_5_f2_f1_acum_r1_l2_task_3_sess_2,Picture,[260.45176889],[0],2,[1],-1,0.6895767834722051
VTA_s5_session2_ses2,trial_8_rew_2_f1_f2_acum_r1_l3_task_3_sess_2,Picture,[265.45025451],[0],1,[1],0,0.5988309175108384
VTA_s5_session2_ses2,trial_9_neu_2_f2_f1_acum_r1_l3_task_3_sess_2,Picture,[270.46558798],[0],3,[2],0,0.6975458998677482
VTA_s5_session2_ses2,trial_10_neu_3_f1_f2_acum_r1_l3_task_3_sess_2,Picture,[275.4306991],[0],3,[1],0,0.5753059642745484
VTA_s5_session2_ses2,trial_11_rew_3_f2_f1_acum_r1_l3_task_3_sess_2,Picture,[280.47920675],[0],1,[2],1,0.6831566367554274
VTA_s5_session2_ses2,trial_12_rew_4_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[285.4444969],[0],1,[1],1,0.5701057974798687
VTA_s5_session2_ses2,trial_13_rew_5_f2_f1_acum_r3_l3_task_3_sess_2,Picture,[290.44293159],[0],1,[2],0,0.5353689645774011
VTA_s5_session2_ses2,trial_14_los_6_f2_f1_acum_r3_l3_task_3_sess_2,Picture,[295.44137615],[0],2,[2],-1,0.5723439161222359
VTA_s5_session2_ses2,trial_15_los_7_f2_f1_acum_r3_l4_task_3_sess_2,Picture,[300.43997809],[0],2,[1],0,0.5574390266616547
VTA_s5_session2_ses2,trial_16_neu_4_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[305.45511314],[0],3,[1],0,0.6833763433748459
VTA_s5_session2_ses2,trial_17_los_8_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[310.45365312],[0],2,[1],0,0.9171763061995648
VTA_s5_session2_ses2,trial_18_neu_5_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[315.45229534],[0],3,[1],0,0.5996933990324465
VTA_s5_session2_ses2,trial_19_los_9_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[320.45071178],[0],2,[1],-1,0.4831475900122655
VTA_s5_session2_ses2,trial_20_rew_6_f2_f1_acum_r3_l5_task_3_sess_2,Picture,[325.44919969],[0],1,[2],0,0.5661522186757679
VTA_s5_session2_ses2,trial_21_rew_7_f2_f1_acum_r3_l5_task_3_sess_2,Picture,[330.44774879],[0],1,[2],1,0.4674938734923444
VTA_s5_session2_ses2,trial_22_neu_6_f1_f2_acum_r4_l5_task_3_sess_2,Picture,[335.44624581],[0],3,[1],0,0.6826959370620216
VTA_s5_session2_ses2,trial_23_los_10_f1_f2_acum_r4_l5_task_3_sess_2,Picture,[340.44483368],[0],2,[1],-1,0.7342475485416458
VTA_s5_session2_ses2,trial_24_neu_7_f1_f2_acum_r4_l6_task_3_sess_2,Picture,[345.46003905],[0],3,[1],0,0.57380545929135
VTA_s5_session2_ses2,trial_25_los_11_f2_f1_acum_r4_l6_task_3_sess_2,Picture,[350.4419144],[0],2,[2],-1,0.7632117610701812
VTA_s5_session2_ses2,trial_26_neu_8_f2_f1_acum_r4_l7_task_3_sess_2,Picture,[355.4571745],[0],3,[2],0,0.7066523211167919
VTA_s5_session2_ses2,trial_27_rew_8_f2_f1_acum_r4_l7_task_3_sess_2,Picture,[360.45555445],[0],1,[2],1,0.6676920275766065
VTA_s5_session2_ses2,trial_28_rew_9_f1_f2_acum_r5_l7_task_3_sess_2,Picture,[365.45420428],[0],1,[1],1,0.5627416345184315
VTA_s5_session2_ses2,trial_29_rew_10_f1_f2_acum_r6_l7_task_3_sess_2,Picture,[370.45269295],[0],1,[1],0,0.5581163920523977
VTA_s5_session2_ses2,trial_30_neu_9_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[375.45110064],[0],3,[2],0,0.5489301465990479
VTA_s5_session2_ses2,trial_31_los_12_f1_f2_acum_r6_l7_task_3_sess_2,Picture,[380.44962123],[0],2,[2],-1,0.7415267557428251
VTA_s5_session2_ses2,trial_32_rew_11_f2_f1_acum_r6_l8_task_3_sess_2,Picture,[385.44814525],[0],1,[2],1,0.9297107969078411
VTA_s5_session2_ses2,trial_33_neu_10_f2_f1_acum_r7_l8_task_3_sess_2,Picture,[390.44670081],[0],3,[2],0,0.4888744064975299
VTA_s5_session2_ses2,trial_34_rew_12_f1_f2_acum_r7_l8_task_3_sess_2,Picture,[395.44519327],[0],1,[1],0,0.6292393779642111
VTA_s5_session2_ses2,trial_35_rew_13_f1_f2_acum_r7_l8_task_3_sess_2,Picture,[400.46042069],[0],1,[1],1,0.47666035295219444
VTA_s5_session2_ses2,trial_36_los_13_f1_f2_acum_r8_l8_task_3_sess_2,Picture,[405.44227209],[0],2,[2],-1,0.7632495825384353
VTA_s5_session2_ses2,trial_37_neu_11_f1_f2_acum_r8_l9_task_3_sess_2,Picture,[410.45754778],[0],3,[1],0,0.6504026750991443
VTA_s5_session2_ses2,trial_38_los_14_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[415.45599729],[0],2,[2],0,0.6652828570679503
VTA_s5_session2_ses2,trial_39_los_15_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[420.43784184],[0],2,[2],0,0.47493976123445236
VTA_s5_session2_ses2,trial_40_los_16_f1_f2_acum_r8_l9_task_3_sess_2,Picture,[425.45303467],[0],2,[1],-1,1.057464304326345
VTA_s5_session2_ses2,trial_41_los_17_f1_f2_acum_r8_l10_task_3_sess_2,Picture,[430.45152713],[0],2,[1],-1,0.7004102583985059
VTA_s5_session2_ses2,trial_42_rew_14_f2_f1_acum_r8_l11_task_3_sess_2,Picture,[435.45004506],[0],1,[2],1,0.5443410150826367
VTA_s5_session2_ses2,trial_43_neu_12_f2_f1_acum_r9_l11_task_3_sess_2,Picture,[440.44859492],[0],3,[2],0,0.5853290334695203
VTA_s5_session2_ses2,trial_44_rew_15_f1_f2_acum_r9_l11_task_3_sess_2,Picture,[445.44709233],[0],1,[1],1,1.0425022075193624
VTA_s5_session2_ses2,trial_45_neu_13_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[450.44581666],[0],3,[2],0,0.5646382196009654
VTA_s5_session2_ses2,trial_46_neu_14_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[455.4609958],[0],3,[2],0,0.4595587774124965
VTA_s5_session2_ses2,trial_47_neu_15_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[460.44269211],[0],3,[2],0,0.44395143495415823
VTA_s5_session2_ses2,trial_48_neu_16_f1_f2_acum_r10_l11_task_3_sess_2,Picture,[465.44121613],[0],3,[1],0,0.5762581529971271
VTA_s5_session2_ses2,trial_49_los_18_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[470.45636714],[0],2,[2],-1,0.5442532084578602
VTA_s5_session2_ses2,trial_50_neu_17_f1_f2_acum_r10_l12_task_3_sess_2,Picture,[475.43832003],[0],3,[1],0,0.6955700607537665
VTA_s5_session2_ses2,trial_51_rew_16_f2_f1_acum_r10_l12_task_3_sess_2,Picture,[480.43680337],[0],1,[2],1,0.6114733609525729
VTA_s5_session2_ses2,trial_52_neu_18_f2_f1_acum_r11_l12_task_3_sess_2,Picture,[485.45194906],[0],3,[2],0,0.49850234588132025
VTA_s5_session2_ses2,trial_53_los_19_f1_f2_acum_r11_l12_task_3_sess_2,Picture,[490.45052553],[0],2,[2],-1,0.8253680180904439
VTA_s5_session2_ses2,trial_54_neu_19_f1_f2_acum_r11_l13_task_3_sess_2,Picture,[495.4490313],[0],3,[1],0,0.6874144978240224
VTA_s5_session2_ses2,trial_55_rew_17_f2_f1_acum_r11_l13_task_3_sess_2,Picture,[500.4475458],[0],1,[2],0,0.720786526890663
VTA_s5_session2_ses2,trial_56_rew_18_f1_f2_acum_r11_l13_task_3_sess_2,Picture,[505.44604207],[0],1,[1],1,0.5777544767124141
VTA_s5_session2_ses2,trial_57_rew_19_f2_f1_acum_r12_l13_task_3_sess_2,Picture,[510.46125352],[0],1,[2],1,1.4352543978384915
VTA_s5_session2_ses2,trial_58_rew_20_f1_f2_acum_r13_l13_task_3_sess_2,Picture,[515.44315547],[0],1,[1],1,0.5121555157954845
VTA_s5_session2_ses2,trial_59_neu_20_f2_f1_acum_r14_l13_task_3_sess_2,Picture,[520.45830041],[0],3,[2],0,0.5308845548147474
VTA_s5_session2_ses2,trial_60_los_20_f2_f1_acum_r14_l13_task_3_sess_2,Picture,[525.45693693],[0],2,[2],-1,0.5860063988602633
VTA_s5_session2_ses2,trial_61_neu_21_f1_f2_acum_r14_l14_task_3_sess_2,Picture,[530.43864617],[0],3,[1],0,0.5780724431261888
VTA_s5_session2_ses2,trial_62_los_21_f2_f1_acum_r14_l14_task_3_sess_2,Picture,[535.45399902],[0],2,[1],-1,0.5393322363207744
VTA_s5_session2_ses2,trial_63_los_22_f2_f1_acum_r14_l15_task_3_sess_2,Picture,[540.45239532],[0],2,[2],0,0.5767654168096215
VTA_s5_session2_ses2,trial_64_los_23_f1_f2_acum_r14_l15_task_3_sess_2,Picture,[545.45089804],[0],2,[1],-1,0.4210610841419111
VTA_s5_session2_ses2,trial_65_rew_21_f1_f2_acum_r14_l16_task_3_sess_2,Picture,[550.44944296],[0],1,[1],1,0.5670886326150821
