Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_LN_VTA14_ses1,trial_47_rew_12_f1_f2_acum_r5_l5_task_3_sess_1,Picture,[7502.1379944],[0],1,[1],0,1.17770235
VTA_LN_VTA14_ses1,trial_49_rew_14_f2_f1_acum_r5_l5_task_3_sess_1,Picture,[7512.1375356],[0],1,[2],1,0.40025135
VTA_LN_VTA14_ses1,trial_51_rew_15_f2_f1_acum_r6_l5_task_3_sess_1,Picture,[7522.1376416],[0],1,[2],1,0.84009265
VTA_LN_VTA14_ses1,trial_52_rew_16_f2_f1_acum_r7_l5_task_3_sess_1,Picture,[7527.1373017],[0],1,[1],0,0.85646285
VTA_LN_VTA14_ses1,trial_53_rew_17_f2_f1_acum_r7_l5_task_3_sess_1,Picture,[7532.137499],[0],1,[2],1,1.11431595
VTA_LN_VTA14_ses1,trial_55_los_18_f2_f1_acum_r8_l5_task_3_sess_1,Picture,[7542.1384774],[0],2,[1],0,1.1032241
VTA_LN_VTA14_ses1,trial_56_los_19_f1_f2_acum_r8_l5_task_3_sess_1,Picture,[7547.1382857],[0],2,[2],-1,1.10524325
VTA_LN_VTA14_ses1,trial_57_neu_20_f2_f1_acum_r8_l6_task_3_sess_1,Picture,[7552.1386865],[0],3,[1],0,0.79386895
VTA_LN_VTA14_ses1,trial_58_rew_19_f1_f2_acum_r8_l6_task_3_sess_1,Picture,[7557.13769],[0],1,[2],0,0.8329415
VTA_LN_VTA14_ses1,trial_59_los_20_f1_f2_acum_r8_l6_task_3_sess_1,Picture,[7562.1382704],[0],2,[1],-1,0.85341965
VTA_LN_VTA14_ses1,trial_60_rew_20_f1_f2_acum_r8_l7_task_3_sess_1,Picture,[7567.1380309],[0],1,[2],1,1.40956055
VTA_LN_VTA14_ses1,trial_61_neu_21_f1_f2_acum_r9_l7_task_3_sess_1,Picture,[7572.1386772],[0],3,[2],0,0.9390291
VTA_LN_VTA14_ses1,trial_62_neu_22_f2_f1_acum_r9_l7_task_3_sess_1,Picture,[7577.1386973],[0],3,[1],0,1.2287837
VTA_LN_VTA14_ses1,trial_63_rew_21_f1_f2_acum_r9_l7_task_3_sess_1,Picture,[7582.1375014],[0],1,[2],0,1.21510625
VTA_LN_VTA14_ses1,trial_65_neu_24_f1_f2_acum_r9_l7_task_3_sess_1,Picture,[7592.1499921],[0],3,[2],0,1.2476358
VTA_LN_VTA14_ses1,trial_66_los_21_f2_f1_acum_r9_l7_task_3_sess_1,Picture,[7597.150104],[0],2,[1],-1,1.48364995
VTA_LN_VTA14_ses1,trial_68_los_22_f1_f2_acum_r9_l8_task_3_sess_1,Picture,[7607.1501329],[0],2,[2],0,0.6016146
VTA_LN_VTA14_ses1,trial_69_los_23_f1_f2_acum_r9_l8_task_3_sess_1,Picture,[7612.1499944],[0],2,[1],-1,0.90653095
VTA_LN_VTA14_ses1,trial_71_los_25_f1_f2_acum_r9_l9_task_3_sess_1,Picture,[7622.1410672],[0],2,[2],-1,0.65150405
VTA_LN_VTA14_ses1,trial_72_rew_23_f1_f2_acum_r9_l10_task_3_sess_1,Picture,[7627.1493171],[0],1,[1],1,0.94115495
VTA_LN_VTA14_ses1,trial_76_rew_24_f2_f1_acum_r10_l10_task_3_sess_1,Picture,[7647.1569485],[0],1,[1],0,1.0637798
VTA_LN_VTA14_ses1,trial_79_neu_27_f1_f2_acum_r10_l10_task_3_sess_1,Picture,[7662.1422599],[0],3,[1],0,0.6062754
VTA_LN_VTA14_ses1,trial_80_neu_28_f1_f2_acum_r10_l10_task_3_sess_1,Picture,[7667.1500448],[0],3,[1],0,0.78336045
VTA_LN_VTA14_ses1,trial_81_los_28_f2_f1_acum_r10_l10_task_3_sess_1,Picture,[7672.1497768],[0],2,[1],0,0.81587865
VTA_LN_VTA14_ses1,trial_82_neu_29_f1_f2_acum_r10_l10_task_3_sess_1,Picture,[7677.1502752],[0],3,[1],0,1.35824795
VTA_LN_VTA14_ses1,trial_83_neu_30_f1_f2_acum_r10_l10_task_3_sess_1,Picture,[7682.1508467],[0],3,[1],0,0.8757244
VTA_LN_VTA14_ses1,trial_84_neu_31_f2_f1_acum_r10_l10_task_3_sess_1,Picture,[7687.1497992],[0],3,[1],0,1.3667087
VTA_LN_VTA14_ses1,trial_85_los_29_f2_f1_acum_r10_l10_task_3_sess_1,Picture,[7692.1498935],[0],2,[2],-1,1.12548025
VTA_LN_VTA14_ses1,trial_87_neu_33_f1_f2_acum_r10_l11_task_3_sess_1,Picture,[7702.1503632],[0],3,[2],0,1.28707435
VTA_LN_VTA14_ses1,trial_88_los_30_f2_f1_acum_r10_l11_task_3_sess_1,Picture,[7707.1496429],[0],2,[1],0,1.0008778
VTA_LN_VTA14_ses1,trial_89_rew_26_f2_f1_acum_r10_l11_task_3_sess_1,Picture,[7712.1494259],[0],1,[1],0,1.1600061
VTA_LN_VTA14_ses1,trial_90_los_31_f1_f2_acum_r10_l11_task_3_sess_1,Picture,[7717.1496998],[0],2,[2],0,1.1371187
VTA_LN_VTA14_ses1,trial_91_neu_34_f2_f1_acum_r10_l11_task_3_sess_1,Picture,[7722.1505779],[0],3,[1],0,1.3268421
VTA_LN_VTA14_ses1,trial_93_rew_27_f2_f1_acum_r10_l11_task_3_sess_1,Picture,[7732.1486056],[0],1,[2],1,0.725765
VTA_LN_VTA14_ses1,trial_94_rew_28_f1_f2_acum_r11_l11_task_3_sess_1,Picture,[7737.1488252],[0],1,[1],1,0.85955755
VTA_LN_VTA14_ses1,trial_95_rew_29_f1_f2_acum_r12_l11_task_3_sess_1,Picture,[7742.1495522],[0],1,[1],0,0.9117883
VTA_LN_VTA14_ses1,trial_96_los_33_f1_f2_acum_r12_l11_task_3_sess_1,Picture,[7747.1503629],[0],2,[1],-1,0.9640551
VTA_LN_VTA14_ses1,trial_97_los_34_f1_f2_acum_r12_l12_task_3_sess_1,Picture,[7752.1501314],[0],2,[2],0,1.16417345
VTA_LN_VTA14_ses1,trial_98_rew_30_f2_f1_acum_r12_l12_task_3_sess_1,Picture,[7757.1489106],[0],1,[2],0,1.4393888
VTA_LN_VTA14_ses1,trial_99_neu_35_f1_f2_acum_r12_l12_task_3_sess_1,Picture,[7762.1503551],[0],3,[2],0,0.8151486
VTA_LN_VTA14_ses1,trial_100_los_35_f2_f1_acum_r12_l12_task_3_sess_1,Picture,[7767.1498028],[0],2,[1],-1,0.86349175
VTA_LN_VTA14_ses1,trial_101_neu_36_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7772.1503624],[0],3,[2],0,0.47596105
VTA_LN_VTA14_ses1,trial_103_neu_37_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7782.1506154],[0],3,[1],0,0.59962565
VTA_LN_VTA14_ses1,trial_104_los_36_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7787.1497303],[0],2,[1],0,0.99250375
VTA_LN_VTA14_ses1,trial_105_neu_38_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7792.1502139],[0],3,[1],0,0.70705855
VTA_LN_VTA14_ses1,trial_106_neu_39_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7797.1502392],[0],3,[2],0,1.22802315
VTA_LN_VTA14_ses1,trial_108_rew_33_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7807.1491521],[0],1,[2],0,0.9261542
VTA_LN_VTA14_ses1,trial_109_rew_34_f2_f1_acum_r12_l13_task_3_sess_1,Picture,[7812.1488722],[0],1,[1],1,1.3735584
VTA_LN_VTA14_ses1,trial_110_los_37_f2_f1_acum_r13_l13_task_3_sess_1,Picture,[7817.1501557],[0],2,[2],-1,1.5031457
VTA_LN_VTA14_ses1,trial_111_rew_35_f2_f1_acum_r13_l14_task_3_sess_1,Picture,[7822.1496851],[0],1,[1],1,1.42550375
VTA_LN_VTA14_ses1,trial_113_rew_37_f2_f1_acum_r14_l14_task_3_sess_1,Picture,[7832.1504697],[0],1,[1],0,0.8066597
VTA_LN_VTA14_ses1,trial_116_los_39_f1_f2_acum_r14_l14_task_3_sess_1,Picture,[7847.150237],[0],2,[1],-1,0.4590239
VTA_LN_VTA14_ses1,trial_117_neu_40_f2_f1_acum_r14_l15_task_3_sess_1,Picture,[7852.1500664],[0],3,[2],0,0.8311562
VTA_LN_VTA14_ses1,trial_118_rew_39_f1_f2_acum_r14_l15_task_3_sess_1,Picture,[7857.1489876],[0],1,[2],0,0.96528875
VTA_LN_VTA14_ses1,trial_119_los_40_f1_f2_acum_r14_l15_task_3_sess_1,Picture,[7862.1500115],[0],2,[1],-1,1.2301819
VTA_LN_VTA14_ses1,trial_120_rew_40_f1_f2_acum_r14_l16_task_3_sess_1,Picture,[7867.149295],[0],1,[2],1,0.80587435
VTA_LN_VTA14_ses2,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_2,Picture,[8060.2067001],[0],3,[1],0,0.93839495
VTA_LN_VTA14_ses2,trial_2_los_1_f2_f1_acum_r0_l0_task_3_sess_2,Picture,[8065.2063151],[0],2,[2],-1,0.4975323
VTA_LN_VTA14_ses2,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_2,Picture,[8070.2073774],[0],2,[1],0,0.4324504
VTA_LN_VTA14_ses2,trial_4_los_3_f1_f2_acum_r0_l1_task_3_sess_2,Picture,[8075.2062158],[0],2,[1],-1,1.06453185
VTA_LN_VTA14_ses2,trial_5_rew_1_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[8080.2055693],[0],1,[2],0,1.08019535
VTA_LN_VTA14_ses2,trial_6_los_4_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[8085.2061401],[0],2,[2],0,1.44893405
VTA_LN_VTA14_ses2,trial_8_rew_2_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[8095.205549],[0],1,[1],0,0.8232338
VTA_LN_VTA14_ses2,trial_9_neu_2_f2_f1_acum_r0_l2_task_3_sess_2,Picture,[8100.206627],[0],3,[2],0,1.15411995
VTA_LN_VTA14_ses2,trial_10_neu_3_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[8105.2065051],[0],3,[1],0,0.8763631
VTA_LN_VTA14_ses2,trial_11_rew_3_f2_f1_acum_r0_l2_task_3_sess_2,Picture,[8110.2057311],[0],1,[2],1,1.1320755
VTA_LN_VTA14_ses2,trial_12_rew_4_f1_f2_acum_r1_l2_task_3_sess_2,Picture,[8115.2056149],[0],1,[1],1,1.244097
VTA_LN_VTA14_ses2,trial_13_rew_5_f2_f1_acum_r2_l2_task_3_sess_2,Picture,[8120.2057031],[0],1,[2],0,1.24804775
VTA_LN_VTA14_ses2,trial_14_los_6_f2_f1_acum_r2_l2_task_3_sess_2,Picture,[8125.2060919],[0],2,[2],-1,1.3508668
VTA_LN_VTA14_ses2,trial_15_los_7_f2_f1_acum_r2_l3_task_3_sess_2,Picture,[8130.2062383],[0],2,[1],0,0.7934419
VTA_LN_VTA14_ses2,trial_16_neu_4_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[8135.2069002],[0],3,[2],0,1.4400139
VTA_LN_VTA14_ses2,trial_17_los_8_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[8140.2061885],[0],2,[2],0,1.1044978
VTA_LN_VTA14_ses2,trial_18_neu_5_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[8145.2069462],[0],3,[1],0,0.9818306
VTA_LN_VTA14_ses2,trial_20_rew_6_f2_f1_acum_r2_l3_task_3_sess_2,Picture,[8155.2056745],[0],1,[1],1,0.87011435
VTA_LN_VTA14_ses2,trial_21_rew_7_f2_f1_acum_r3_l3_task_3_sess_2,Picture,[8160.2057799],[0],1,[2],1,1.13595975
VTA_LN_VTA14_ses2,trial_22_neu_6_f1_f2_acum_r4_l3_task_3_sess_2,Picture,[8165.2066704],[0],3,[1],0,1.1600355
VTA_LN_VTA14_ses2,trial_23_los_10_f1_f2_acum_r4_l3_task_3_sess_2,Picture,[8170.2069911],[0],2,[2],0,1.2136759
VTA_LN_VTA14_ses2,trial_24_neu_7_f1_f2_acum_r4_l3_task_3_sess_2,Picture,[8175.2065109],[0],3,[2],0,1.07304885
VTA_LN_VTA14_ses2,trial_25_los_11_f2_f1_acum_r4_l3_task_3_sess_2,Picture,[8180.2063994],[0],2,[2],-1,1.42315485
VTA_LN_VTA14_ses2,trial_27_rew_8_f2_f1_acum_r4_l4_task_3_sess_2,Picture,[8190.2057785],[0],1,[1],0,0.81281165
VTA_LN_VTA14_ses2,trial_29_rew_10_f1_f2_acum_r4_l4_task_3_sess_2,Picture,[8200.205738],[0],1,[2],1,0.54978545
VTA_LN_VTA14_ses2,trial_30_neu_9_f2_f1_acum_r5_l4_task_3_sess_2,Picture,[8205.2066487],[0],3,[1],0,0.67447225
VTA_LN_VTA14_ses2,trial_31_los_12_f1_f2_acum_r5_l4_task_3_sess_2,Picture,[8210.2063134],[0],2,[2],-1,0.49234815
VTA_LN_VTA14_ses2,trial_32_rew_11_f2_f1_acum_r5_l5_task_3_sess_2,Picture,[8215.2058193],[0],1,[1],0,0.46585265
VTA_LN_VTA14_ses2,trial_33_neu_10_f2_f1_acum_r5_l5_task_3_sess_2,Picture,[8220.2068956],[0],3,[2],0,0.854627
VTA_LN_VTA14_ses2,trial_34_rew_12_f1_f2_acum_r5_l5_task_3_sess_2,Picture,[8225.2055539],[0],1,[2],0,0.9580448
VTA_LN_VTA14_ses2,trial_35_rew_13_f1_f2_acum_r5_l5_task_3_sess_2,Picture,[8230.2056723],[0],1,[2],0,0.92104595
VTA_LN_VTA14_ses2,trial_36_los_13_f1_f2_acum_r5_l5_task_3_sess_2,Picture,[8235.2064614],[0],2,[1],-1,0.81127605
VTA_LN_VTA14_ses2,trial_37_neu_11_f1_f2_acum_r5_l6_task_3_sess_2,Picture,[8240.2068419],[0],3,[1],0,0.72864595
VTA_LN_VTA14_ses2,trial_38_los_14_f2_f1_acum_r5_l6_task_3_sess_2,Picture,[8245.2063057],[0],2,[1],0,1.32136175
VTA_LN_VTA14_ses2,trial_39_los_15_f2_f1_acum_r5_l6_task_3_sess_2,Picture,[8250.2062444],[0],2,[2],0,0.68934425
VTA_LN_VTA14_ses2,trial_40_los_16_f1_f2_acum_r5_l6_task_3_sess_2,Picture,[8255.2070473],[0],2,[1],-1,0.95748805
VTA_LN_VTA14_ses2,trial_42_rew_14_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8265.2062687],[0],1,[1],0,0.90846435
VTA_LN_VTA14_ses2,trial_44_rew_15_f1_f2_acum_r5_l7_task_3_sess_2,Picture,[8275.2057549],[0],1,[2],0,0.7937143
VTA_LN_VTA14_ses2,trial_45_neu_13_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8280.2068139],[0],3,[1],0,0.91461135
VTA_LN_VTA14_ses2,trial_46_neu_14_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8285.2070812],[0],3,[2],0,1.23060145
VTA_LN_VTA14_ses2,trial_47_neu_15_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8290.2066287],[0],3,[2],0,0.65495705
VTA_LN_VTA14_ses2,trial_48_neu_16_f1_f2_acum_r5_l7_task_3_sess_2,Picture,[8295.2070085],[0],3,[2],0,0.61435475
VTA_LN_VTA14_ses2,trial_49_los_18_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8300.2065558],[0],2,[1],0,1.29792855
VTA_LN_VTA14_ses2,trial_50_neu_17_f1_f2_acum_r5_l7_task_3_sess_2,Picture,[8305.2068842],[0],3,[2],0,0.82258915
VTA_LN_VTA14_ses2,trial_51_rew_16_f2_f1_acum_r5_l7_task_3_sess_2,Picture,[8310.2056603],[0],1,[2],1,1.3679181
VTA_LN_VTA14_ses2,trial_52_neu_18_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[8315.2069395],[0],3,[1],0,0.5565488
VTA_LN_VTA14_ses2,trial_54_neu_19_f1_f2_acum_r6_l7_task_3_sess_2,Picture,[8325.2067205],[0],3,[1],0,0.61481455
VTA_LN_VTA14_ses2,trial_55_rew_17_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[8330.2058299],[0],1,[2],0,0.66841605
VTA_LN_VTA14_ses2,trial_56_rew_18_f1_f2_acum_r6_l7_task_3_sess_2,Picture,[8335.205668],[0],1,[2],0,0.20678695
VTA_LN_VTA14_ses2,trial_57_rew_19_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[8340.2058995],[0],1,[1],0,0.77465015
VTA_LN_VTA14_ses2,trial_58_rew_20_f1_f2_acum_r6_l7_task_3_sess_2,Picture,[8345.2056951],[0],1,[2],0,0.5366919
VTA_LN_VTA14_ses2,trial_60_los_20_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[8355.2064547],[0],2,[2],-1,0.6419459
VTA_LN_VTA14_ses2,trial_61_neu_21_f1_f2_acum_r6_l8_task_3_sess_2,Picture,[8360.20669],[0],3,[1],0,0.4577567
VTA_LN_VTA14_ses2,trial_62_los_21_f2_f1_acum_r6_l8_task_3_sess_2,Picture,[8365.2065237],[0],2,[1],-1,0.61574115
VTA_LN_VTA14_ses2,trial_63_los_22_f2_f1_acum_r6_l9_task_3_sess_2,Picture,[8370.2065935],[0],2,[1],0,0.6697417
VTA_LN_VTA14_ses2,trial_64_los_23_f1_f2_acum_r6_l9_task_3_sess_2,Picture,[8375.2064021],[0],2,[1],-1,0.6377792
VTA_LN_VTA14_ses2,trial_65_rew_21_f1_f2_acum_r6_l10_task_3_sess_2,Picture,[8380.2058075],[0],1,[2],0,1.1356535
VTA_LN_VTA14_ses2,trial_66_los_24_f1_f2_acum_r6_l10_task_3_sess_2,Picture,[8385.2065139],[0],2,[1],-1,0.74397075
VTA_LN_VTA14_ses2,trial_67_los_25_f2_f1_acum_r6_l11_task_3_sess_2,Picture,[8390.2065716],[0],2,[2],0,0.97773255
VTA_LN_VTA14_ses2,trial_68_rew_22_f1_f2_acum_r6_l11_task_3_sess_2,Picture,[8395.2058439],[0],1,[1],0,0.725722
VTA_LN_VTA14_ses2,trial_69_neu_22_f2_f1_acum_r6_l11_task_3_sess_2,Picture,[8400.2070174],[0],3,[2],0,1.1162299
VTA_LN_VTA14_ses2,trial_70_neu_23_f1_f2_acum_r6_l11_task_3_sess_2,Picture,[8405.2066723],[0],3,[1],0,0.7745675
VTA_LN_VTA14_ses2,trial_71_rew_23_f2_f1_acum_r6_l11_task_3_sess_2,Picture,[8410.2059197],[0],1,[1],0,0.71531505
VTA_LN_VTA14_ses2,trial_72_rew_24_f1_f2_acum_r6_l11_task_3_sess_2,Picture,[8415.2057582],[0],1,[2],1,0.96260685
VTA_LN_VTA14_ses2,trial_73_rew_25_f2_f1_acum_r7_l11_task_3_sess_2,Picture,[8420.2064021],[0],1,[2],0,0.8929735
VTA_LN_VTA14_ses2,trial_74_los_26_f2_f1_acum_r7_l11_task_3_sess_2,Picture,[8425.2064084],[0],2,[2],-1,1.03877495
VTA_LN_VTA14_ses2,trial_75_los_27_f2_f1_acum_r7_l12_task_3_sess_2,Picture,[8430.2065486],[0],2,[2],0,0.64474735
VTA_LN_VTA14_ses2,trial_76_neu_24_f1_f2_acum_r7_l12_task_3_sess_2,Picture,[8435.2068047],[0],3,[1],0,0.55054575
VTA_LN_VTA14_ses2,trial_77_los_28_f1_f2_acum_r7_l12_task_3_sess_2,Picture,[8440.2065061],[0],2,[1],0,0.83181475
VTA_LN_VTA14_ses2,trial_78_neu_25_f1_f2_acum_r7_l12_task_3_sess_2,Picture,[8445.2068153],[0],3,[2],0,0.71829665
VTA_LN_VTA14_ses2,trial_79_los_29_f1_f2_acum_r7_l12_task_3_sess_2,Picture,[8450.2066841],[0],2,[1],-1,1.0286361
VTA_LN_VTA14_ses2,trial_81_rew_27_f2_f1_acum_r7_l13_task_3_sess_2,Picture,[8460.205771],[0],1,[2],1,0.60048815
VTA_LN_VTA14_ses2,trial_82_neu_26_f1_f2_acum_r8_l13_task_3_sess_2,Picture,[8465.2068839],[0],3,[1],0,0.65151995
VTA_LN_VTA14_ses2,trial_83_los_30_f1_f2_acum_r8_l13_task_3_sess_2,Picture,[8470.2065393],[0],2,[1],-1,0.73178825
VTA_LN_VTA14_ses2,trial_84_neu_27_f1_f2_acum_r8_l14_task_3_sess_2,Picture,[8475.2069179],[0],3,[1],0,1.08350095
VTA_LN_VTA14_ses2,trial_85_los_31_f2_f1_acum_r8_l14_task_3_sess_2,Picture,[8480.2065037],[0],2,[2],-1,0.7236689
VTA_LN_VTA14_ses2,trial_86_neu_28_f2_f1_acum_r8_l15_task_3_sess_2,Picture,[8485.2070759],[0],3,[2],0,0.60317975
VTA_LN_VTA14_ses2,trial_87_rew_28_f2_f1_acum_r8_l15_task_3_sess_2,Picture,[8490.2063371],[0],1,[1],0,1.13788965
VTA_LN_VTA14_ses2,trial_88_rew_29_f1_f2_acum_r8_l15_task_3_sess_2,Picture,[8495.2058868],[0],1,[1],1,0.47927835
VTA_LN_VTA14_ses2,trial_89_rew_30_f1_f2_acum_r9_l15_task_3_sess_2,Picture,[8500.2169049],[0],1,[2],1,1.2502931
VTA_LN_VTA14_ses2,trial_90_neu_29_f2_f1_acum_r10_l15_task_3_sess_2,Picture,[8505.2173986],[0],3,[2],0,0.70687325
VTA_LN_VTA14_ses2,trial_91_los_32_f1_f2_acum_r10_l15_task_3_sess_2,Picture,[8510.2178103],[0],2,[2],-1,0.86154305
VTA_LN_VTA14_ses2,trial_92_rew_31_f2_f1_acum_r10_l16_task_3_sess_2,Picture,[8515.2178986],[0],1,[2],1,0.7053385
VTA_LN_VTA14_ses2,trial_93_neu_30_f2_f1_acum_r11_l16_task_3_sess_2,Picture,[8520.2180899],[0],3,[2],0,0.01802655
VTA_LN_VTA14_ses2,trial_94_rew_32_f1_f2_acum_r11_l16_task_3_sess_2,Picture,[8525.2162868],[0],1,[2],0,0.6216813
VTA_LN_VTA14_ses2,trial_95_rew_33_f1_f2_acum_r11_l16_task_3_sess_2,Picture,[8530.216219],[0],1,[2],0,0.7170815
VTA_LN_VTA14_ses2,trial_96_los_33_f1_f2_acum_r11_l16_task_3_sess_2,Picture,[8535.2169834],[0],2,[2],-1,0.67020895
VTA_LN_VTA14_ses2,trial_97_neu_31_f1_f2_acum_r11_l17_task_3_sess_2,Picture,[8540.2176762],[0],3,[2],0,0.8034315
VTA_LN_VTA14_ses2,trial_98_los_34_f2_f1_acum_r11_l17_task_3_sess_2,Picture,[8545.2175201],[0],2,[2],0,0.63564995
VTA_LN_VTA14_ses2,trial_99_los_35_f2_f1_acum_r11_l17_task_3_sess_2,Picture,[8550.2167332],[0],2,[2],0,0.97727475
