Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_s6_session1_ses1,trial_68_los_22_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11306.9129777],[0],2,[2],0,1.237925596151399
VTA_s6_session1_ses1,trial_69_los_23_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11311.91149599],[0],2,[2],0,1.2247295544129884
VTA_s6_session1_ses1,trial_70_los_24_f2_f1_acum_r12_l8_task_1_sess_1,Picture,[11316.91008689],[0],2,[1],0,1.296588882794822
VTA_s6_session1_ses1,trial_71_los_25_f1_f2_acum_r12_l8_task_1_sess_1,Picture,[11321.90866791],[0],2,[2],-1,0.8681140860535379
VTA_s6_session1_ses1,trial_72_rew_23_f1_f2_acum_r12_l9_task_1_sess_1,Picture,[11326.90726983],[0],1,[1],1,1.0874888957569055
VTA_s6_session1_ses1,trial_73_neu_25_f2_f1_acum_r13_l9_task_1_sess_1,Picture,[11331.92247499],[0],3,[1],0,1.4212120417323604
VTA_s6_session1_ses1,trial_74_los_26_f1_f2_acum_r13_l9_task_1_sess_1,Picture,[11336.92107653],[0],2,[1],-1,1.1201390781570808
VTA_s6_session1_ses1,trial_75_los_27_f1_f2_acum_r13_l10_task_1_sess_1,Picture,[11341.90316871],[0],2,[1],0,0.955890352221104
VTA_s6_session1_ses1,trial_76_rew_24_f2_f1_acum_r13_l10_task_1_sess_1,Picture,[11346.91823476],[0],1,[2],1,0.8185578946831811
VTA_s6_session1_ses1,trial_77_neu_26_f1_f2_acum_r14_l10_task_1_sess_1,Picture,[11351.91680436],[0],3,[2],0,1.3433000690674817
VTA_s6_session1_ses1,trial_78_rew_25_f1_f2_acum_r14_l10_task_1_sess_1,Picture,[11356.91538424],[0],1,[1],1,0.784133314022256
VTA_s6_session1_ses1,trial_79_neu_27_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11361.91401277],[0],3,[1],0,1.0147151896944706
VTA_s6_session1_ses1,trial_80_neu_28_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11366.91262115],[0],3,[1],0,0.7862346151341626
VTA_s6_session1_ses1,trial_81_los_28_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11371.91112766],[0],2,[2],0,1.2456410735940153
VTA_s6_session1_ses1,trial_82_neu_29_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11376.90989759],[0],3,[1],0,0.9107349954429083
VTA_s6_session1_ses1,trial_83_neu_30_f1_f2_acum_r15_l10_task_1_sess_1,Picture,[11381.90828817],[0],3,[1],0,0.9806192224186816
VTA_s6_session1_ses1,trial_84_neu_31_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11386.9235378],[0],3,[1],0,1.3143689767675824
VTA_s6_session1_ses1,trial_85_los_29_f2_f1_acum_r15_l10_task_1_sess_1,Picture,[11391.92228607],[0],2,[2],-1,0.9432002496632776
VTA_s6_session1_ses1,trial_86_neu_32_f2_f1_acum_r15_l11_task_1_sess_1,Picture,[11396.90402398],[0],3,[2],0,1.0036008729075547
VTA_s6_session1_ses1,trial_87_neu_33_f1_f2_acum_r15_l11_task_1_sess_1,Picture,[11401.91944924],[0],3,[1],0,1.1500695048671332
VTA_s6_session1_ses1,trial_88_los_30_f2_f1_acum_r15_l11_task_1_sess_1,Picture,[11406.91786414],[0],2,[2],-1,1.1682487244124786
VTA_s6_session1_ses1,trial_89_rew_26_f2_f1_acum_r15_l12_task_1_sess_1,Picture,[11411.89976512],[0],1,[2],1,0.771231484850432
VTA_s6_session1_ses1,trial_90_los_31_f1_f2_acum_r16_l12_task_1_sess_1,Picture,[11416.9150638],[0],2,[2],0,1.2526672041549318
VTA_s6_session1_ses1,trial_91_neu_34_f2_f1_acum_r16_l12_task_1_sess_1,Picture,[11421.91360072],[0],3,[1],0,1.4715978441126936
VTA_s6_session1_ses1,trial_92_los_32_f2_f1_acum_r16_l12_task_1_sess_1,Picture,[11426.9122224],[0],2,[1],-1,1.0968607443264773
VTA_s6_session1_ses1,trial_93_rew_27_f2_f1_acum_r16_l13_task_1_sess_1,Picture,[11431.91076122],[0],1,[2],1,0.7383336545335624
VTA_s6_session1_ses1,trial_94_rew_28_f1_f2_acum_r17_l13_task_1_sess_1,Picture,[11436.90944335],[0],1,[1],1,0.725650774247697
VTA_s6_session1_ses1,trial_95_rew_29_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11441.9081441],[0],1,[1],0,0.9484567334584426
VTA_s6_session1_ses1,trial_97_los_34_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11451.90512557],[0],2,[2],0,0.726021390848473
VTA_s6_session1_ses1,trial_98_rew_30_f2_f1_acum_r18_l13_task_1_sess_1,Picture,[11456.92035506],[0],1,[2],0,0.9779070691220113
VTA_s6_session1_ses1,trial_99_neu_35_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11461.91912233],[0],3,[1],0,0.9784052158483973
VTA_s6_session1_ses1,trial_100_los_35_f2_f1_acum_r18_l13_task_1_sess_1,Picture,[11466.90081844],[0],2,[2],0,1.2031625189920305
VTA_s6_session1_ses1,trial_102_rew_31_f1_f2_acum_r18_l13_task_1_sess_1,Picture,[11476.91471371],[0],1,[1],1,1.4057090541828074
VTA_s6_session1_ses1,trial_103_neu_37_f2_f1_acum_r19_l13_task_1_sess_1,Picture,[11481.91325975],[0],3,[1],0,1.298344655195251
VTA_s6_session1_ses1,trial_104_los_36_f2_f1_acum_r19_l13_task_1_sess_1,Picture,[11486.91184837],[0],2,[2],-1,1.1908770537374949
VTA_s6_session1_ses1,trial_105_neu_38_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11491.9104347],[0],3,[1],0,1.3614329140236805
VTA_s6_session1_ses1,trial_106_neu_39_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11496.90900089],[0],3,[1],0,1.3836984191966621
VTA_s6_session1_ses1,trial_107_rew_32_f1_f2_acum_r19_l14_task_1_sess_1,Picture,[11501.92420035],[0],1,[1],0,0.9995071749472118
VTA_s6_session1_ses1,trial_108_rew_33_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11506.90612491],[0],1,[2],0,0.7953979681078636
VTA_s6_session1_ses1,trial_109_rew_34_f2_f1_acum_r19_l14_task_1_sess_1,Picture,[11511.92139507],[0],1,[2],1,0.6020035723631736
VTA_s6_session1_ses1,trial_111_rew_35_f2_f1_acum_r20_l14_task_1_sess_1,Picture,[11521.9019166],[0],1,[2],1,0.7655844281725876
VTA_s6_session1_ses1,trial_112_rew_36_f2_f1_acum_r21_l14_task_1_sess_1,Picture,[11526.91716814],[0],1,[2],1,0.6863393760941108
VTA_s6_session1_ses1,trial_113_rew_37_f2_f1_acum_r22_l14_task_1_sess_1,Picture,[11531.91574497],[0],1,[2],1,0.5536474185519182
VTA_s6_session1_ses1,trial_114_rew_38_f1_f2_acum_r23_l14_task_1_sess_1,Picture,[11536.91434803],[0],1,[1],0,0.7577267860015127
VTA_s6_session1_ses1,trial_115_los_38_f2_f1_acum_r23_l14_task_1_sess_1,Picture,[11541.91301115],[0],2,[1],0,1.2137775486935425
VTA_s6_session1_ses1,trial_116_los_39_f1_f2_acum_r23_l14_task_1_sess_1,Picture,[11546.91149942],[0],2,[2],-1,1.0047463633018197
VTA_s6_session1_ses1,trial_117_neu_40_f2_f1_acum_r23_l15_task_1_sess_1,Picture,[11551.91006637],[0],3,[1],0,1.4399072736250673
VTA_s6_session1_ses1,trial_118_rew_39_f1_f2_acum_r23_l15_task_1_sess_1,Picture,[11556.92529015],[0],1,[1],1,0.7529627471412823
VTA_s6_session1_ses1,trial_119_los_40_f1_f2_acum_r24_l15_task_1_sess_1,Picture,[11561.90718354],[0],2,[2],0,0.9326418577802542
VTA_s6_session1_ses1,trial_120_rew_40_f1_f2_acum_r24_l15_task_1_sess_1,Picture,[11566.90575619],[0],1,[1],0,0.831671070352968
VTA_s6_session2_ses2,trial_3_los_2_f2_f1_acum_r0_l0_task_1_sess_2,Picture,[11735.97443164],[0],2,[1],0,0.6729985087913519
VTA_s6_session2_ses2,trial_4_los_3_f1_f2_acum_r0_l0_task_1_sess_2,Picture,[11740.95642043],[0],2,[2],0,0.8453059601615678
VTA_s6_session2_ses2,trial_5_rew_1_f1_f2_acum_r0_l0_task_1_sess_2,Picture,[11745.95493074],[0],1,[1],1,0.697325782635744
VTA_s6_session2_ses2,trial_6_los_4_f1_f2_acum_r1_l0_task_1_sess_2,Picture,[11750.97021801],[0],2,[1],-1,1.1475240340132586
VTA_s6_session2_ses2,trial_7_los_5_f2_f1_acum_r1_l1_task_1_sess_2,Picture,[11755.96874125],[0],2,[1],-1,1.0351779776938201
VTA_s6_session2_ses2,trial_8_rew_2_f1_f2_acum_r1_l2_task_1_sess_2,Picture,[11760.96734126],[0],1,[1],0,0.7999801197456691
VTA_s6_session2_ses2,trial_9_neu_2_f2_f1_acum_r1_l2_task_1_sess_2,Picture,[11765.9659238],[0],3,[2],0,1.240235963039595
VTA_s6_session2_ses2,trial_10_neu_3_f1_f2_acum_r1_l2_task_1_sess_2,Picture,[11770.96453788],[0],3,[1],0,0.7337324969194015
VTA_s6_session2_ses2,trial_11_rew_3_f2_f1_acum_r1_l2_task_1_sess_2,Picture,[11775.96309571],[0],1,[2],1,1.0462115190675831
VTA_s6_session2_ses2,trial_12_rew_4_f1_f2_acum_r2_l2_task_1_sess_2,Picture,[11780.96164973],[0],1,[1],1,0.8638837350990798
VTA_s6_session2_ses2,trial_13_rew_5_f2_f1_acum_r3_l2_task_1_sess_2,Picture,[11785.96023835],[0],1,[2],0,0.5922842944837612
VTA_s6_session2_ses2,trial_14_los_6_f2_f1_acum_r3_l2_task_1_sess_2,Picture,[11790.97548951],[0],2,[2],-1,1.2903456085350626
VTA_s6_session2_ses2,trial_15_los_7_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[11795.95739886],[0],2,[1],0,0.7452845214156696
VTA_s6_session2_ses2,trial_16_neu_4_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11800.95603043],[0],3,[1],0,1.0023468583676731
VTA_s6_session2_ses2,trial_17_los_8_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11805.97139182],[0],2,[2],0,1.158388802285117
VTA_s6_session2_ses2,trial_18_neu_5_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11810.96982155],[0],3,[2],0,1.0282193183611525
VTA_s6_session2_ses2,trial_19_los_9_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[11815.96843335],[0],2,[2],0,0.9176296046261996
VTA_s6_session2_ses2,trial_20_rew_6_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[11820.96698319],[0],1,[2],0,0.7098919662130356
VTA_s6_session2_ses2,trial_21_rew_7_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[11825.96573336],[0],1,[2],1,1.4339663845039468
VTA_s6_session2_ses2,trial_22_neu_6_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11830.96419996],[0],3,[2],0,0.9681798087312927
VTA_s6_session2_ses2,trial_23_los_10_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11835.96271407],[0],2,[2],0,1.4162052965111798
VTA_s6_session2_ses2,trial_24_neu_7_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[11840.96134982],[0],3,[2],0,1.0306070395872666
VTA_s6_session2_ses2,trial_25_los_11_f2_f1_acum_r4_l3_task_1_sess_2,Picture,[11845.95987191],[0],2,[1],0,0.9328438913453283
VTA_s6_session2_ses2,trial_26_neu_8_f2_f1_acum_r4_l3_task_1_sess_2,Picture,[11850.95849664],[0],3,[1],0,0.8983309328777977
VTA_s6_session2_ses2,trial_27_rew_8_f2_f1_acum_r4_l3_task_1_sess_2,Picture,[11855.95703242],[0],1,[2],1,0.8064362609766249
VTA_s6_session2_ses2,trial_28_rew_9_f1_f2_acum_r5_l3_task_1_sess_2,Picture,[11860.97229004],[0],1,[1],1,0.6270639068461605
VTA_s6_session2_ses2,trial_29_rew_10_f1_f2_acum_r6_l3_task_1_sess_2,Picture,[11865.97090451],[0],1,[1],0,0.577050051488186
VTA_s6_session2_ses2,trial_30_neu_9_f2_f1_acum_r6_l3_task_1_sess_2,Picture,[11870.9527671],[0],3,[1],0,0.7138347566906305
VTA_s6_session2_ses2,trial_31_los_12_f1_f2_acum_r6_l3_task_1_sess_2,Picture,[11875.96800381],[0],2,[2],-1,0.9033143007472972
VTA_s6_session2_ses2,trial_32_rew_11_f2_f1_acum_r6_l4_task_1_sess_2,Picture,[11880.9666407],[0],1,[2],1,0.6959666650309373
VTA_s6_session2_ses2,trial_33_neu_10_f2_f1_acum_r7_l4_task_1_sess_2,Picture,[11885.9485242],[0],3,[2],0,0.9389670478140033
VTA_s6_session2_ses2,trial_34_rew_12_f1_f2_acum_r7_l4_task_1_sess_2,Picture,[11890.96378753],[0],1,[1],0,0.8540141199227946
VTA_s6_session2_ses2,trial_35_rew_13_f1_f2_acum_r7_l4_task_1_sess_2,Picture,[11895.96234801],[0],1,[1],1,0.6751976906980417
VTA_s6_session2_ses2,trial_36_los_13_f1_f2_acum_r8_l4_task_1_sess_2,Picture,[11900.97758929],[0],2,[2],-1,0.8837003197932063
VTA_s6_session2_ses2,trial_37_neu_11_f1_f2_acum_r8_l5_task_1_sess_2,Picture,[11905.95954919],[0],3,[2],0,1.054459354001665
VTA_s6_session2_ses2,trial_38_los_14_f2_f1_acum_r8_l5_task_1_sess_2,Picture,[11910.95814313],[0],2,[1],0,1.2174137727197376
VTA_s6_session2_ses2,trial_39_los_15_f2_f1_acum_r8_l5_task_1_sess_2,Picture,[11915.97337224],[0],2,[1],-1,1.1653140110938693
VTA_s6_session2_ses2,trial_40_los_16_f1_f2_acum_r8_l6_task_1_sess_2,Picture,[11920.95524472],[0],2,[1],-1,1.0602835464105738
VTA_s6_session2_ses2,trial_41_los_17_f1_f2_acum_r8_l7_task_1_sess_2,Picture,[11925.95387743],[0],2,[1],-1,1.1342141464556335
VTA_s6_session2_ses2,trial_42_rew_14_f2_f1_acum_r8_l8_task_1_sess_2,Picture,[11930.96908905],[0],1,[2],1,0.8648752770586725
VTA_s6_session2_ses2,trial_43_neu_12_f2_f1_acum_r9_l8_task_1_sess_2,Picture,[11935.96766475],[0],3,[2],0,1.1469633576125489
VTA_s6_session2_ses2,trial_44_rew_15_f1_f2_acum_r9_l8_task_1_sess_2,Picture,[11940.94961933],[0],1,[1],1,0.7898275055304111
VTA_s6_session2_ses2,trial_45_neu_13_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11945.96481613],[0],3,[2],0,1.0632828800589778
VTA_s6_session2_ses2,trial_46_neu_14_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11950.96339562],[0],3,[2],0,0.9326262728791335
VTA_s6_session2_ses2,trial_47_neu_15_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11955.96198804],[0],3,[2],0,0.5264762799688469
VTA_s6_session2_ses2,trial_48_neu_16_f1_f2_acum_r10_l8_task_1_sess_2,Picture,[11960.96065078],[0],3,[1],0,0.842320690933775
VTA_s6_session2_ses2,trial_49_los_18_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11965.95922647],[0],2,[1],0,1.3858987414623698
VTA_s6_session2_ses2,trial_50_neu_17_f1_f2_acum_r10_l8_task_1_sess_2,Picture,[11970.97440199],[0],3,[1],0,0.7773040854117426
VTA_s6_session2_ses2,trial_51_rew_16_f2_f1_acum_r10_l8_task_1_sess_2,Picture,[11975.95633984],[0],1,[2],1,0.69519521231814
VTA_s6_session2_ses2,trial_52_neu_18_f2_f1_acum_r11_l8_task_1_sess_2,Picture,[11980.95494518],[0],3,[2],0,0.7695810055756738
VTA_s6_session2_ses2,trial_53_los_19_f1_f2_acum_r11_l8_task_1_sess_2,Picture,[11985.97013704],[0],2,[2],-1,0.6809359760773077
VTA_s6_session2_ses2,trial_54_neu_19_f1_f2_acum_r11_l9_task_1_sess_2,Picture,[11990.9687306],[0],3,[1],0,1.174134686254547
VTA_s6_session2_ses2,trial_55_rew_17_f2_f1_acum_r11_l9_task_1_sess_2,Picture,[11995.96742261],[0],1,[2],0,0.6600658899296832
VTA_s6_session2_ses2,trial_57_rew_19_f2_f1_acum_r11_l9_task_1_sess_2,Picture,[12005.9645147],[0],1,[2],1,0.7180455314846768
VTA_s6_session2_ses2,trial_58_rew_20_f1_f2_acum_r12_l9_task_1_sess_2,Picture,[12010.96302919],[0],1,[1],1,0.6708970176186995
VTA_s6_session2_ses2,trial_59_neu_20_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12015.96168166],[0],3,[2],0,0.8932162336932379
VTA_s6_session2_ses2,trial_60_los_20_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12020.9602661],[0],2,[1],0,0.8840654246650956
VTA_s6_session2_ses2,trial_61_neu_21_f1_f2_acum_r13_l9_task_1_sess_2,Picture,[12025.97542907],[0],3,[1],0,1.4102165123185841
VTA_s6_session2_ses2,trial_62_los_21_f2_f1_acum_r13_l9_task_1_sess_2,Picture,[12030.95737225],[0],2,[1],-1,1.0728810898490337
VTA_s6_session2_ses2,trial_63_los_22_f2_f1_acum_r13_l10_task_1_sess_2,Picture,[12035.95601636],[0],2,[2],0,0.8730731262676272
VTA_s6_session2_ses2,trial_64_los_23_f1_f2_acum_r13_l10_task_1_sess_2,Picture,[12040.97121316],[0],2,[1],-1,0.8414262695314392
VTA_s6_session2_ses2,trial_65_rew_21_f1_f2_acum_r13_l11_task_1_sess_2,Picture,[12045.96976985],[0],1,[1],1,0.7666571256650059
VTA_s6_session2_ses2,trial_66_los_24_f1_f2_acum_r14_l11_task_1_sess_2,Picture,[12050.96852458],[0],2,[1],-1,0.6679054764208558
VTA_s6_session2_ses2,trial_67_los_25_f2_f1_acum_r14_l12_task_1_sess_2,Picture,[12055.96693606],[0],2,[1],-1,1.0188233321969165
VTA_s6_session2_ses2,trial_68_rew_22_f1_f2_acum_r14_l13_task_1_sess_2,Picture,[12060.9654935],[0],1,[1],0,0.8512082671441021
VTA_s6_session2_ses2,trial_69_neu_22_f2_f1_acum_r14_l13_task_1_sess_2,Picture,[12065.98076861],[0],3,[2],0,1.146613077407892
VTA_s6_session2_ses2,trial_70_neu_23_f1_f2_acum_r14_l13_task_1_sess_2,Picture,[12070.96268062],[0],3,[1],0,0.9842134432328749
VTA_s6_session2_ses2,trial_71_rew_23_f2_f1_acum_r14_l13_task_1_sess_2,Picture,[12075.96135134],[0],1,[2],1,1.4556428943669744
VTA_s6_session2_ses2,trial_72_rew_24_f1_f2_acum_r15_l13_task_1_sess_2,Picture,[12080.97648314],[0],1,[1],1,0.6933295853523305
VTA_s6_session2_ses2,trial_74_los_26_f2_f1_acum_r16_l13_task_1_sess_2,Picture,[12090.95703242],[0],2,[1],0,0.9722130676764209
VTA_s6_session2_ses2,trial_75_los_27_f2_f1_acum_r16_l13_task_1_sess_2,Picture,[12095.9556408],[0],2,[1],0,0.8505267127147818
VTA_s6_session2_ses2,trial_77_los_28_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12105.96940113],[0],2,[2],0,0.7153090505344153
VTA_s6_session2_ses2,trial_78_neu_25_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12110.96801902],[0],3,[1],0,0.9918829262041982
VTA_s6_session2_ses2,trial_79_los_29_f1_f2_acum_r16_l13_task_1_sess_2,Picture,[12115.96668936],[0],2,[2],0,0.7313506675473036
