Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_s8_session2_ses2,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_2,Picture,[10737.1262844],[0],3,[2],0,1.1167536490793282
VTA_s8_session2_ses2,trial_2_los_1_f2_f1_acum_r0_l0_task_3_sess_2,Picture,[10742.14130721],[0],2,[1],-1,0.3301613577605167
VTA_s8_session2_ses2,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_2,Picture,[10747.12308803],[0],2,[2],0,0.8082611753088713
VTA_s8_session2_ses2,trial_4_los_3_f1_f2_acum_r0_l1_task_3_sess_2,Picture,[10752.12163486],[0],2,[1],-1,0.4373798844462726
VTA_s8_session2_ses2,trial_5_rew_1_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[10757.13675422],[0],1,[2],0,0.796569104455557
VTA_s8_session2_ses2,trial_6_los_4_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[10762.13528851],[0],2,[1],-1,1.165081724189804
VTA_s8_session2_ses2,trial_7_los_5_f2_f1_acum_r0_l3_task_3_sess_2,Picture,[10767.1337194],[0],2,[2],0,0.9384329861641163
VTA_s8_session2_ses2,trial_8_rew_2_f1_f2_acum_r0_l3_task_3_sess_2,Picture,[10772.13223354],[0],1,[1],0,0.7521751938584202
VTA_s8_session2_ses2,trial_9_neu_2_f2_f1_acum_r0_l3_task_3_sess_2,Picture,[10777.13065797],[0],3,[2],0,1.1478242359753494
VTA_s8_session2_ses2,trial_10_neu_3_f1_f2_acum_r0_l3_task_3_sess_2,Picture,[10782.12920937],[0],3,[1],0,0.5909518017324444
VTA_s8_session2_ses2,trial_11_rew_3_f2_f1_acum_r0_l3_task_3_sess_2,Picture,[10787.12767105],[0],1,[2],1,0.9090290025851573
VTA_s8_session2_ses2,trial_12_rew_4_f1_f2_acum_r1_l3_task_3_sess_2,Picture,[10792.12618329],[0],1,[2],1,0.6272907480615686
