Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time
VTA_LN_VTA13_ses1,trial_38_rew_10_f2_f1_acum_r3_l3_task_1_sess_1,Picture,[246204.1109212],[0],1,[1],1,0.7683028500177898
VTA_LN_VTA13_ses1,trial_39_neu_15_f1_f2_acum_r4_l3_task_1_sess_1,Picture,[246209.1098483],[0],3,[1],0,1.0134891500056256
VTA_LN_VTA13_ses1,trial_40_los_15_f2_f1_acum_r4_l3_task_1_sess_1,Picture,[246214.1161969],[0],2,[1],-1,1.301033900002949
VTA_LN_VTA13_ses1,trial_41_neu_16_f2_f1_acum_r4_l4_task_1_sess_1,Picture,[246219.1097553],[0],3,[2],0,0.67322939998121
VTA_LN_VTA13_ses1,trial_42_rew_11_f1_f2_acum_r4_l4_task_1_sess_1,Picture,[246224.1107283],[0],1,[1],1,0.7684015000122599
VTA_LN_VTA13_ses1,trial_43_neu_17_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246229.1104676],[0],3,[2],0,0.7878674499806948
VTA_LN_VTA13_ses1,trial_44_los_16_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246234.1169791],[0],2,[1],0,0.7074187999824062
VTA_LN_VTA13_ses1,trial_45_neu_18_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246239.1088656],[0],3,[1],0,0.9385284500021953
VTA_LN_VTA13_ses1,trial_46_neu_19_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246244.1096152],[0],3,[2],0,0.9466578500287142
VTA_LN_VTA13_ses1,trial_47_rew_12_f1_f2_acum_r5_l4_task_1_sess_1,Picture,[246249.1095378],[0],1,[1],0,1.040565150004113
VTA_LN_VTA13_ses1,trial_48_rew_13_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246254.1103542],[0],1,[2],0,1.1947138999821618
VTA_LN_VTA13_ses1,trial_49_rew_14_f2_f1_acum_r5_l4_task_1_sess_1,Picture,[246259.1100724],[0],1,[1],1,1.1781984999834094
VTA_LN_VTA13_ses1,trial_50_los_17_f2_f1_acum_r6_l4_task_1_sess_1,Picture,[246264.117428],[0],2,[1],0,1.5066639500146266
VTA_LN_VTA13_ses1,trial_54_rew_18_f1_f2_acum_r6_l4_task_1_sess_1,Picture,[246284.1104313],[0],1,[2],0,0.7657615999924019
VTA_LN_VTA13_ses1,trial_55_los_18_f2_f1_acum_r6_l4_task_1_sess_1,Picture,[246289.1166285],[0],2,[1],0,0.7504828000091948
VTA_LN_VTA13_ses1,trial_56_los_19_f1_f2_acum_r6_l4_task_1_sess_1,Picture,[246294.1084089],[0],2,[2],-1,0.8465923499898054
VTA_LN_VTA13_ses1,trial_57_neu_20_f2_f1_acum_r6_l5_task_1_sess_1,Picture,[246299.1100232],[0],3,[1],0,0.9930570000142325
VTA_LN_VTA13_ses1,trial_58_rew_19_f1_f2_acum_r6_l5_task_1_sess_1,Picture,[246304.1110079],[0],1,[2],0,1.1281187499989755
VTA_LN_VTA13_ses1,trial_59_los_20_f1_f2_acum_r6_l5_task_1_sess_1,Picture,[246309.1095998],[0],2,[1],-1,1.3066162999894004
VTA_LN_VTA13_ses1,trial_60_rew_20_f1_f2_acum_r6_l6_task_1_sess_1,Picture,[246314.1106302],[0],1,[2],1,0.8512772499816492
VTA_LN_VTA13_ses1,trial_61_neu_21_f1_f2_acum_r7_l6_task_1_sess_1,Picture,[246319.1059085],[0],3,[2],0,1.0791522999934386
VTA_LN_VTA13_ses1,trial_62_neu_22_f2_f1_acum_r7_l6_task_1_sess_1,Picture,[246324.1103539],[0],3,[1],0,0.8757790999952704
VTA_LN_VTA13_ses1,trial_63_rew_21_f1_f2_acum_r7_l6_task_1_sess_1,Picture,[246329.1107391],[0],1,[1],1,0.9887406000052579
VTA_LN_VTA13_ses1,trial_64_neu_23_f1_f2_acum_r8_l6_task_1_sess_1,Picture,[246334.1104029],[0],3,[2],0,0.8806565999984741
VTA_LN_VTA13_ses1,trial_65_neu_24_f1_f2_acum_r8_l6_task_1_sess_1,Picture,[246339.1103591],[0],3,[1],0,1.0777721499616746
VTA_LN_VTA13_ses1,trial_66_los_21_f2_f1_acum_r8_l6_task_1_sess_1,Picture,[246344.1100364],[0],2,[2],-1,0.9891685500042513
VTA_LN_VTA13_ses1,trial_67_rew_22_f2_f1_acum_r8_l7_task_1_sess_1,Picture,[246349.1118305],[0],1,[1],1,1.1220809499791358
VTA_LN_VTA13_ses1,trial_68_los_22_f1_f2_acum_r9_l7_task_1_sess_1,Picture,[246354.1089578],[0],2,[2],0,0.8462074999988545
VTA_LN_VTA13_ses1,trial_69_los_23_f1_f2_acum_r9_l7_task_1_sess_1,Picture,[246359.1102236],[0],2,[1],-1,0.992618099990068
VTA_LN_VTA13_ses1,trial_70_los_24_f2_f1_acum_r9_l8_task_1_sess_1,Picture,[246364.1182749],[0],2,[2],-1,1.1947769499965943
VTA_LN_VTA13_ses1,trial_73_neu_25_f2_f1_acum_r9_l9_task_1_sess_1,Picture,[246379.1039959],[0],3,[2],0,0.9360052999982145
VTA_LN_VTA13_ses1,trial_74_los_26_f1_f2_acum_r9_l9_task_1_sess_1,Picture,[246384.1091219],[0],2,[1],-1,1.0097114499949384
VTA_LN_VTA13_ses1,trial_75_los_27_f1_f2_acum_r9_l10_task_1_sess_1,Picture,[246389.1088027],[0],2,[2],0,1.0611906499834731
VTA_LN_VTA13_ses1,trial_76_rew_24_f2_f1_acum_r9_l10_task_1_sess_1,Picture,[246394.1111447],[0],1,[1],0,1.0210415500041563
VTA_LN_VTA13_ses1,trial_77_neu_26_f1_f2_acum_r9_l10_task_1_sess_1,Picture,[246399.1104662],[0],3,[2],0,1.1642929499794263
VTA_LN_VTA13_ses1,trial_78_rew_25_f1_f2_acum_r9_l10_task_1_sess_1,Picture,[246404.1099984],[0],1,[1],1,1.1898768999963067
VTA_LN_VTA13_ses1,trial_80_neu_28_f1_f2_acum_r10_l10_task_1_sess_1,Picture,[246414.1104598],[0],3,[1],0,1.2422805500100367
VTA_LN_VTA13_ses1,trial_84_neu_31_f2_f1_acum_r10_l10_task_1_sess_1,Picture,[246434.1099773],[0],3,[1],0,0.4188531000108924
VTA_LN_VTA13_ses1,trial_85_los_29_f2_f1_acum_r10_l10_task_1_sess_1,Picture,[246439.1182345],[0],2,[2],-1,1.2826235499815084
VTA_LN_VTA13_ses1,trial_86_neu_32_f2_f1_acum_r10_l11_task_1_sess_1,Picture,[246444.1104265],[0],3,[2],0,1.2873258000181522
VTA_LN_VTA13_ses1,trial_87_neu_33_f1_f2_acum_r10_l11_task_1_sess_1,Picture,[246449.111556],[0],3,[1],0,1.0855726500158198
VTA_LN_VTA13_ses1,trial_88_los_30_f2_f1_acum_r10_l11_task_1_sess_1,Picture,[246454.1170642],[0],2,[2],-1,1.1647500999970362
VTA_LN_VTA13_ses1,trial_93_rew_27_f2_f1_acum_r10_l12_task_1_sess_1,Picture,[246479.110512],[0],1,[2],1,0.5863632999826223
VTA_LN_VTA13_ses1,trial_94_rew_28_f1_f2_acum_r11_l12_task_1_sess_1,Picture,[246484.1103147],[0],1,[1],1,1.0994462500093505
VTA_LN_VTA13_ses1,trial_95_rew_29_f1_f2_acum_r12_l12_task_1_sess_1,Picture,[246489.1105018],[0],1,[1],0,0.8481787999917287
VTA_LN_VTA13_ses1,trial_96_los_33_f1_f2_acum_r12_l12_task_1_sess_1,Picture,[246494.1099539],[0],2,[2],-1,1.394864449976012
VTA_LN_VTA13_ses1,trial_98_rew_30_f2_f1_acum_r12_l13_task_1_sess_1,Picture,[246504.1106713],[0],1,[2],0,1.1581104499928188
VTA_LN_VTA13_ses1,trial_99_neu_35_f1_f2_acum_r12_l13_task_1_sess_1,Picture,[246509.1102482],[0],3,[1],0,1.3134282499668188
VTA_LN_VTA13_ses1,trial_102_rew_31_f1_f2_acum_r12_l13_task_1_sess_1,Picture,[246524.1105897],[0],1,[1],1,0.9840896999812685
VTA_LN_VTA13_ses1,trial_103_neu_37_f2_f1_acum_r13_l13_task_1_sess_1,Picture,[246529.1102419],[0],3,[2],0,0.876602800010005
VTA_LN_VTA13_ses1,trial_104_los_36_f2_f1_acum_r13_l13_task_1_sess_1,Picture,[246534.1182397],[0],2,[1],0,1.0813627500028815
VTA_LN_VTA13_ses1,trial_107_rew_32_f1_f2_acum_r13_l13_task_1_sess_1,Picture,[246549.1025865],[0],1,[2],1,0.45614224998280406
VTA_LN_VTA13_ses1,trial_109_rew_34_f2_f1_acum_r14_l13_task_1_sess_1,Picture,[246559.110996],[0],1,[2],1,0.9218368500005454
VTA_LN_VTA13_ses1,trial_111_rew_35_f2_f1_acum_r15_l13_task_1_sess_1,Picture,[246569.110116],[0],1,[2],1,0.8095200500101782
VTA_LN_VTA13_ses1,trial_112_rew_36_f2_f1_acum_r16_l13_task_1_sess_1,Picture,[246574.110059],[0],1,[2],1,1.0404554999840911
VTA_LN_VTA13_ses1,trial_114_rew_38_f1_f2_acum_r17_l13_task_1_sess_1,Picture,[246584.1099657],[0],1,[1],0,0.8547005000000354
VTA_LN_VTA13_ses1,trial_115_los_38_f2_f1_acum_r17_l13_task_1_sess_1,Picture,[246589.1163723],[0],2,[2],-1,1.1882207000162452
VTA_LN_VTA13_ses1,trial_119_los_40_f1_f2_acum_r17_l14_task_1_sess_1,Picture,[246609.1105139],[0],2,[2],0,0.6898611499927938
VTA_LN_VTA13_ses1,trial_120_rew_40_f1_f2_acum_r17_l14_task_1_sess_1,Picture,[246614.1100448],[0],1,[1],0,0.7444714999874122
VTA_LN_VTA13_2_ses1,trial_1_neu_1_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[246795.6751897],[0],3,[1],0,0.9954298499797005
VTA_LN_VTA13_2_ses1,trial_2_neu_2_f2_f1_acum_r0_l0_task_2_sess_1,Picture,[246800.6744465],[0],3,[1],0,1.0380698000080884
VTA_LN_VTA13_2_ses1,trial_3_rew_1_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[246805.6747732],[0],1,[2],0,0.9855333999730647
VTA_LN_VTA13_2_ses1,trial_4_neu_3_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[246810.6740246],[0],3,[1],0,0.939377449976746
VTA_LN_VTA13_2_ses1,trial_5_neu_4_f1_f2_acum_r0_l0_task_2_sess_1,Picture,[246815.6761782],[0],3,[2],0,0.7974190000095405
VTA_LN_VTA13_2_ses1,trial_6_los_1_f2_f1_acum_r0_l0_task_2_sess_1,Picture,[246820.6755492],[0],2,[1],-1,0.9867743999930099
VTA_LN_VTA13_2_ses1,trial_7_rew_2_f2_f1_acum_r0_l1_task_2_sess_1,Picture,[246825.6753017],[0],1,[2],1,0.9360520500049461
VTA_LN_VTA13_2_ses1,trial_8_los_2_f1_f2_acum_r1_l1_task_2_sess_1,Picture,[246830.6758041],[0],2,[1],0,1.3277893000049517
VTA_LN_VTA13_2_ses1,trial_9_los_3_f1_f2_acum_r1_l1_task_2_sess_1,Picture,[246835.6758648],[0],2,[1],-1,0.9344217500183731
VTA_LN_VTA13_2_ses1,trial_11_los_5_f1_f2_acum_r1_l2_task_2_sess_1,Picture,[246845.6758161],[0],2,[1],0,1.2212378499971237
VTA_LN_VTA13_2_ses1,trial_12_rew_3_f1_f2_acum_r1_l2_task_2_sess_1,Picture,[246850.6753339],[0],1,[2],0,1.4450520000245888
VTA_LN_VTA13_2_ses1,trial_14_los_6_f1_f2_acum_r1_l2_task_2_sess_1,Picture,[246860.6755689],[0],2,[1],-1,0.8595362000050955
VTA_LN_VTA13_2_ses1,trial_18_rew_5_f1_f2_acum_r1_l3_task_2_sess_1,Picture,[246880.6754741],[0],1,[1],1,0.9115993499872275
VTA_LN_VTA13_2_ses1,trial_19_neu_7_f1_f2_acum_r2_l3_task_2_sess_1,Picture,[246885.6745666],[0],3,[2],0,0.7280673499917611
VTA_LN_VTA13_2_ses1,trial_20_neu_8_f1_f2_acum_r2_l3_task_2_sess_1,Picture,[246890.6751211],[0],3,[2],0,0.7971235500008333
VTA_LN_VTA13_2_ses1,trial_21_los_8_f2_f1_acum_r2_l3_task_2_sess_1,Picture,[246895.67565],[0],2,[1],0,0.7834875000116881
VTA_LN_VTA13_2_ses1,trial_22_neu_9_f1_f2_acum_r2_l3_task_2_sess_1,Picture,[246900.674484],[0],3,[2],0,1.089664500002982
VTA_LN_VTA13_2_ses1,trial_23_neu_10_f1_f2_acum_r2_l3_task_2_sess_1,Picture,[246905.6747869],[0],3,[1],0,1.0022319999989122
VTA_LN_VTA13_2_ses1,trial_24_neu_11_f2_f1_acum_r2_l3_task_2_sess_1,Picture,[246910.6750395],[0],3,[2],0,0.980032849998679
VTA_LN_VTA13_2_ses1,trial_25_los_9_f2_f1_acum_r2_l3_task_2_sess_1,Picture,[246915.675786],[0],2,[2],-1,1.0383821499999613
VTA_LN_VTA13_2_ses1,trial_26_neu_12_f2_f1_acum_r2_l4_task_2_sess_1,Picture,[246920.6748466],[0],3,[1],0,0.8292957499797922
VTA_LN_VTA13_2_ses1,trial_27_neu_13_f1_f2_acum_r2_l4_task_2_sess_1,Picture,[246925.6751445],[0],3,[2],0,0.5428545999748167
VTA_LN_VTA13_2_ses1,trial_32_los_12_f2_f1_acum_r2_l4_task_2_sess_1,Picture,[246950.675723],[0],2,[2],-1,1.0282307000015862
VTA_LN_VTA13_2_ses1,trial_33_rew_7_f2_f1_acum_r2_l5_task_2_sess_1,Picture,[246955.6752631],[0],1,[2],1,0.6137908499804325
VTA_LN_VTA13_2_ses1,trial_34_rew_8_f1_f2_acum_r3_l5_task_2_sess_1,Picture,[246960.67556],[0],1,[1],1,0.7233755000052042
VTA_LN_VTA13_2_ses1,trial_35_rew_9_f1_f2_acum_r4_l5_task_2_sess_1,Picture,[246965.6753858],[0],1,[1],0,0.7916265499952715
VTA_LN_VTA13_2_ses1,trial_36_los_13_f1_f2_acum_r4_l5_task_2_sess_1,Picture,[246970.67588],[0],2,[2],-1,1.2270546500221826
VTA_LN_VTA13_2_ses1,trial_37_los_14_f1_f2_acum_r4_l6_task_2_sess_1,Picture,[246975.6758321],[0],2,[1],0,0.8103510499931872
VTA_LN_VTA13_2_ses1,trial_40_los_15_f2_f1_acum_r4_l6_task_2_sess_1,Picture,[246990.6758385],[0],2,[1],-1,0.49900625000009313
VTA_LN_VTA13_2_ses1,trial_41_neu_16_f2_f1_acum_r4_l7_task_2_sess_1,Picture,[246995.6750118],[0],3,[2],0,0.8911799500056077
VTA_LN_VTA13_2_ses1,trial_42_rew_11_f1_f2_acum_r4_l7_task_2_sess_1,Picture,[247000.6757407],[0],1,[1],1,1.2670271999959368
VTA_LN_VTA13_2_ses1,trial_44_los_16_f2_f1_acum_r5_l7_task_2_sess_1,Picture,[247010.675985],[0],2,[1],0,0.47799109999323264
VTA_LN_VTA13_2_ses1,trial_47_rew_12_f1_f2_acum_r5_l7_task_2_sess_1,Picture,[247025.6754566],[0],1,[1],0,0.605300149996765
VTA_LN_VTA13_2_ses1,trial_48_rew_13_f2_f1_acum_r5_l7_task_2_sess_1,Picture,[247030.6756668],[0],1,[2],0,1.0660236499970779
VTA_LN_VTA13_2_ses1,trial_49_rew_14_f2_f1_acum_r5_l7_task_2_sess_1,Picture,[247035.6753392],[0],1,[1],1,1.448494850017596
VTA_LN_VTA13_2_ses1,trial_52_rew_16_f2_f1_acum_r6_l7_task_2_sess_1,Picture,[247050.675564],[0],1,[2],1,0.6302314999920782
VTA_LN_VTA13_2_ses1,trial_53_rew_17_f2_f1_acum_r7_l7_task_2_sess_1,Picture,[247055.6754439],[0],1,[1],0,0.8393232999951579
VTA_LN_VTA13_2_ses1,trial_55_los_18_f2_f1_acum_r7_l7_task_2_sess_1,Picture,[247065.675773],[0],2,[2],-1,0.9410854000016116
VTA_LN_VTA13_2_ses1,trial_56_los_19_f1_f2_acum_r7_l8_task_2_sess_1,Picture,[247070.6761419],[0],2,[1],-1,0.01977179996902123
VTA_LN_VTA13_2_ses1,trial_58_rew_19_f1_f2_acum_r7_l9_task_2_sess_1,Picture,[247080.6755147],[0],1,[2],0,0.6822925999877043
VTA_LN_VTA13_2_ses1,trial_61_neu_21_f1_f2_acum_r7_l9_task_2_sess_1,Picture,[247095.6763403],[0],3,[2],0,1.392458299989812
VTA_LN_VTA13_2_ses1,trial_62_neu_22_f2_f1_acum_r7_l9_task_2_sess_1,Picture,[247100.6747384],[0],3,[1],0,0.7030207999923732
VTA_LN_VTA13_2_ses1,trial_64_neu_23_f1_f2_acum_r7_l9_task_2_sess_1,Picture,[247110.6747753],[0],3,[2],0,0.4868758500088006
VTA_LN_VTA13_2_ses1,trial_67_rew_22_f2_f1_acum_r7_l9_task_2_sess_1,Picture,[247125.6756253],[0],1,[2],1,0.7121208499884233
VTA_LN_VTA13_2_ses1,trial_68_los_22_f1_f2_acum_r8_l9_task_2_sess_1,Picture,[247130.6759553],[0],2,[1],0,0.8287973499973305
VTA_LN_VTA13_2_ses1,trial_70_los_24_f2_f1_acum_r8_l9_task_2_sess_1,Picture,[247140.6758913],[0],2,[2],-1,0.6027784000034444
VTA_LN_VTA13_2_ses1,trial_71_los_25_f1_f2_acum_r8_l10_task_2_sess_1,Picture,[247145.6760936],[0],2,[1],0,0.9157889499911107
VTA_LN_VTA13_2_ses1,trial_74_los_26_f1_f2_acum_r8_l10_task_2_sess_1,Picture,[247160.6759129],[0],2,[2],0,0.5597730999870691
VTA_LN_VTA13_2_ses1,trial_78_rew_25_f1_f2_acum_r8_l10_task_2_sess_1,Picture,[247180.6755985],[0],1,[1],1,1.1184654000098817
VTA_LN_VTA13_2_ses1,trial_79_neu_27_f1_f2_acum_r9_l10_task_2_sess_1,Picture,[247185.6751297],[0],3,[2],0,0.798472499998752
VTA_LN_VTA13_2_ses1,trial_80_neu_28_f1_f2_acum_r9_l10_task_2_sess_1,Picture,[247190.6749731],[0],3,[1],0,1.062573400005931
VTA_LN_VTA13_2_ses1,trial_83_neu_30_f1_f2_acum_r9_l10_task_2_sess_1,Picture,[247205.6751428],[0],3,[2],0,0.5984891999978572
VTA_LN_VTA13_2_ses1,trial_84_neu_31_f2_f1_acum_r9_l10_task_2_sess_1,Picture,[247210.6750181],[0],3,[1],0,0.6096576999989338
VTA_LN_VTA13_2_ses1,trial_85_los_29_f2_f1_acum_r9_l10_task_2_sess_1,Picture,[247215.6758551],[0],2,[2],-1,0.18272034998517483
VTA_LN_VTA13_2_ses1,trial_87_neu_33_f1_f2_acum_r9_l11_task_2_sess_1,Picture,[247225.6748633],[0],3,[2],0,1.4697108999826014
VTA_LN_VTA13_2_ses1,trial_88_los_30_f2_f1_acum_r9_l11_task_2_sess_1,Picture,[247230.6759494],[0],2,[2],-1,0.018058100016787648
VTA_LN_VTA13_2_ses1,trial_89_rew_26_f2_f1_acum_r9_l12_task_2_sess_1,Picture,[247235.6757887],[0],1,[2],1,0.01805255000363104
VTA_LN_VTA13_2_ses1,trial_90_los_31_f1_f2_acum_r10_l12_task_2_sess_1,Picture,[247240.6760682],[0],2,[2],0,0.018550100008724257
VTA_LN_VTA13_2_ses1,trial_91_neu_34_f2_f1_acum_r10_l12_task_2_sess_1,Picture,[247245.6757969],[0],3,[1],0,1.0145975499763153
VTA_LN_VTA13_2_ses1,trial_92_los_32_f2_f1_acum_r10_l12_task_2_sess_1,Picture,[247250.6759607],[0],2,[2],-1,0.555675199982943
VTA_LN_VTA13_2_ses1,trial_93_rew_27_f2_f1_acum_r10_l13_task_2_sess_1,Picture,[247255.6758072],[0],1,[2],1,0.7936358499864582
VTA_LN_VTA13_2_ses1,trial_94_rew_28_f1_f2_acum_r11_l13_task_2_sess_1,Picture,[247260.6756326],[0],1,[1],1,0.6983276999962982
VTA_LN_VTA13_2_ses1,trial_95_rew_29_f1_f2_acum_r12_l13_task_2_sess_1,Picture,[247265.6756005],[0],1,[1],0,0.991908500000136
VTA_LN_VTA13_2_ses1,trial_96_los_33_f1_f2_acum_r12_l13_task_2_sess_1,Picture,[247270.6840726],[0],2,[2],-1,0.7044356999977026
VTA_LN_VTA13_2_ses1,trial_97_los_34_f1_f2_acum_r12_l14_task_2_sess_1,Picture,[247275.6879819],[0],2,[1],0,0.7534004999906756
VTA_LN_VTA13_2_ses1,trial_98_rew_30_f2_f1_acum_r12_l14_task_2_sess_1,Picture,[247280.6877471],[0],1,[2],0,0.7657645000144839
VTA_LN_VTA13_2_ses1,trial_99_neu_35_f1_f2_acum_r12_l14_task_2_sess_1,Picture,[247285.6874259],[0],3,[1],0,1.0979388500272762
VTA_LN_VTA13_2_ses1,trial_100_los_35_f2_f1_acum_r12_l14_task_2_sess_1,Picture,[247290.6889101],[0],2,[2],0,1.2586776500102133
VTA_LN_VTA13_2_ses1,trial_101_neu_36_f2_f1_acum_r12_l14_task_2_sess_1,Picture,[247295.6862294],[0],3,[1],0,0.9081521999905817
VTA_LN_VTA13_2_ses1,trial_102_rew_31_f1_f2_acum_r12_l14_task_2_sess_1,Picture,[247300.6875799],[0],1,[2],0,1.0906370500160847
VTA_LN_VTA13_2_ses1,trial_103_neu_37_f2_f1_acum_r12_l14_task_2_sess_1,Picture,[247305.6856229],[0],3,[1],0,0.9218051999923773
VTA_LN_VTA13_2_ses1,trial_104_los_36_f2_f1_acum_r12_l14_task_2_sess_1,Picture,[247310.68665],[0],2,[2],-1,1.1266744500026107
VTA_LN_VTA13_2_ses1,trial_107_rew_32_f1_f2_acum_r12_l15_task_2_sess_1,Picture,[247325.6846482],[0],1,[2],1,0.4166580500022974
VTA_LN_VTA13_2_ses1,trial_108_rew_33_f2_f1_acum_r13_l15_task_2_sess_1,Picture,[247330.6812865],[0],1,[1],0,0.7431238499993924
VTA_LN_VTA13_2_ses1,trial_109_rew_34_f2_f1_acum_r13_l15_task_2_sess_1,Picture,[247335.6874516],[0],1,[1],1,0.9857012499996927
VTA_LN_VTA13_2_ses1,trial_110_los_37_f2_f1_acum_r14_l15_task_2_sess_1,Picture,[247340.6880546],[0],2,[1],0,1.496082199999364
VTA_LN_VTA13_2_ses1,trial_111_rew_35_f2_f1_acum_r14_l15_task_2_sess_1,Picture,[247345.6882209],[0],1,[2],1,1.5159895500109997
VTA_LN_VTA13_2_ses1,trial_115_los_38_f2_f1_acum_r15_l15_task_2_sess_1,Picture,[247365.6890699],[0],2,[2],-1,0.44926270001451485
VTA_LN_VTA13_2_ses1,trial_116_los_39_f1_f2_acum_r15_l16_task_2_sess_1,Picture,[247370.6885611],[0],2,[1],-1,0.5216971500194632
VTA_LN_VTA13_2_ses1,trial_117_neu_40_f2_f1_acum_r15_l17_task_2_sess_1,Picture,[247375.6912838],[0],3,[2],0,0.7398745000245981
VTA_LN_VTA13_2_ses1,trial_118_rew_39_f1_f2_acum_r15_l17_task_2_sess_1,Picture,[247380.6885117],[0],1,[2],0,1.0496630000125151
VTA_LN_VTA13_2_ses1,trial_120_rew_40_f1_f2_acum_r15_l17_task_2_sess_1,Picture,[247390.6882463],[0],1,[2],1,0.9360251000034623
VTA_LN_VTA13_3_ses1,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_1,Picture,[247576.953752],[0],3,[2],0,0.894999350013677
