Subject ID,Trial,Expected Value
1,1,0.5
1,2,0.8388657576571941
1,3,0.9209751065765097
1,4,0.9534387981518141
1,5,0.9696127012982593
1,6,0.978842994213586
1,7,0.5
1,8,0.9845995160532607
1,9,0.9884198616520419
1,10,0.9005022592873775
1,11,0.8254809187914797
1,12,0.9490345567759455
1,13,0.8662589187842558
1,14,0.7955095532072531
1,15,0.9372205699415043
1,16,0.9702536491887372
1,17,0.9827674675898761
1,18,0.988796808270984
1,19,0.9012147702144986
1,20,0.9698727392495672
1,21,0.8848525801703371
1,22,0.9638480490851472
1,23,0.9825540305416177
1,24,0.9897433950217923
1,25,0.9932527325627861
1,26,0.9952348310397948
1,27,0.9964687850608279
1,28,0.9972915461117118
1,29,0.9978684784503372
1,30,0.9096576940124432
1,31,0.8343624358219265
1,32,0.9558457706299109
1,33,0.8728862722091248
1,34,0.8019635522047279
1,35,0.942282854956629
1,36,0.9742856704627733
1,37,0.9860203920265312
1,38,0.9914500770217985
1,39,0.9038129909555904
1,40,0.9720140218969118
1,41,0.8869521880178296
1,42,0.9655939900724058
1,43,0.8812537094322866
1,44,0.9628491207163697
1,45,0.9825055491736515
1,46,0.8958993290400113
1,47,0.8219746516893176
1,48,0.9490639640837353
1,49,0.9771592432289449
1,50,0.9874227225911041
1,51,0.9002095524909555
1,52,0.9700770864337402
1,53,0.885191362768591
1,54,0.9645399850798295
1,55,0.9833427029263685
1,56,0.9905253732228735
1,57,0.9939863202616191
1,58,0.9061340971080392
1,59,0.9734512026695112
1,60,0.9880176772145405
1,61,0.9932968234400303
1,62,0.9957654940183367
1,63,0.9077825412076576
1,64,0.9745773653966109
1,65,0.9888184608001089
1,66,0.901660606033895
1,67,0.8272558386656417
1,68,0.9523207318634292
1,69,0.9793189130603752
1,70,0.9889303215816256
1,71,0.9016274781799685
1,72,0.971110476703375
1,73,0.8861700620128095
1,74,0.9652771338542552
1,75,0.9839107163968916
1,76,0.9909713554151407
1,77,0.9943420623520846
1,78,0.9064758738748271
1,79,0.973728167265436
1,80,0.9882447125970163
1,81,0.993484812285909
1,82,0.9959225417341142
1,83,0.9079347803931471
1,84,0.974705753675866
1,85,0.988927491255938
1,86,0.9017666878424476
1,87,0.971785249233476
1,88,0.9873442974835898
1,89,0.9003295159608155
1,90,0.8260488382060956
1,91,0.9516191256033496
1,92,0.9788883235219294
1,93,0.9886558596368271
1,94,0.9013747503648547
1,95,0.9709448707363557
1,96,0.9865843734069947
1,97,0.9924298837941015
1,98,0.9047767166123549
1,99,0.9728543784027508
1,100,0.9877482143220362
1,101,0.9931825141624063
1,102,0.9957291491275717
1,103,0.9077568251639941
1,104,0.9745872910655345
1,105,0.9888465712953597
1,106,0.9016916025978278
1,107,0.9717329063944765
1,108,0.9873073429909478
1,109,0.9002951003115983
1,110,0.8260167391199104
1,111,0.9515963029906275
1,112,0.9788720640018516
1,113,0.9886443076421232
1,114,0.9013640221422643
1,115,0.9709373475713127
1,116,0.986579193731587
1,117,0.9924264269142483
1,118,0.9047735867496449
1,119,0.9728524422781675
1,120,0.9877471580226271
